BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by Wonica REALTORS & Appraisers,Foreclosure,249900,2,2.0,800.0,1100 Clove Rd Unit G0,"Staten Island, NY 10301","1100 Clove Rd Unit G0Staten Island, NY 10301",United States,New York,Richmond County,Staten Island,Clove Road,"1100 Clove Rd, Staten Island, NY 10301, USA",40.6189484,-74.1071576
Brokered by Keller Williams Realty Empire,House for sale,650000,4,1.0,1152.0,318 Arthur Kill Rd,"Staten Island, NY 10308","318 Arthur Kill RdStaten Island, NY 10308",United States,New York,Richmond County,Staten Island,Arthur Kill Road,"318 Arthur Kill Rd, Staten Island, NY 10308, USA",40.5663057,-74.1529549
Brokered by Connie Profaci Realty,House for sale,1200000,4,3.0,2052.0,244 Four Corners Rd,"Staten Island, NY 10304","244 Four Corners RdStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,4 Corners Road,"244 4 Corners Rd, Staten Island, NY 10304, USA",40.59194,-74.1087406
Brokered by Wonica REALTORS & Appraisers,Foreclosure,899900,3,3.0,2550.0,712 Katan Ave,"Staten Island, NY 10312","712 Katan AveStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Katan Avenue,"712 Katan Ave, Staten Island, NY 10312, USA",40.5499354,-74.1709931
Brokered by Island Advantage Realty LLC,Foreclosure,750000,4,3.0,3098.0,3037 Richmond Rd,"Staten Island, NY 10306","3037 Richmond RdStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Richmond Road,"3037 Richmond Rd, Staten Island, NY 10306, USA",40.5758238,-74.1227343
Brokered by Prodigy Real Estate Inc.,House for sale,669999,4,2.0,1196.0,416 Colon Ave,"Staten Island, NY 10308","416 Colon AveStaten Island, NY 10308",United States,New York,Richmond County,Staten Island,Colon Avenue,"416 Colon Ave, Staten Island, NY 10308, USA",40.5598117,-74.1585168
Brokered by RE MAX Elite,Contingent,575000,2,1.0,1200.0,15 Portland Pl,"Staten Island, NY 10301","15 Portland PlStaten Island, NY 10301",United States,New York,Richmond County,Staten Island,Portland Place,"15 Portland Pl, Staten Island, NY 10301, USA",40.6337278,-74.0936101
Brokered by American Homes Group,House for sale,548800,3,4.0,1440.0,89 Taft Ave,"Staten Island, NY 10301","89 Taft AveStaten Island, NY 10301",United States,New York,Richmond County,Staten Island,Taft Avenue,"89 Taft Ave, Staten Island, NY 10301, USA",40.6409456,-74.0859933
Brokered by Keller Williams Realty Greater Nassau,House for sale,899000,3,4.0,2208.0,82 Mulberry Ave,"Staten Island, NY 10314","82 Mulberry AveStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Mulberry Avenue,"82 Mulberry Ave, Staten Island, NY 10314, USA",40.5955552,-74.1677939
Brokered by Ditommaso Real Estate,Pending,499000,3,1.0,1176.0,161 Greenleaf Ave,"Staten Island, NY 10310","161 Greenleaf AveStaten Island, NY 10310",United States,New York,Richmond County,Staten Island,Greenleaf Avenue,"161 Greenleaf Ave, Staten Island, NY 10310, USA",40.6265387,-74.1263932
Brokered by RE MAX Elite,House for sale,674999,3,2.0,1440.0,107 Salamander Ct,"Staten Island, NY 10309","107 Salamander CtStaten Island, NY 10309",United States,New York,Richmond County,Staten Island,Salamander Court,"107 Salamander Ct, Staten Island, NY 10309, USA",40.5394128,-74.2228391
"Brokered by Neuhaus Realty, Inc.",House for sale,2750000,6,5.0,6300.0,79 Grandview Ter,"Staten Island, NY 10308","79 Grandview TerStaten Island, NY 10308",United States,New York,Richmond County,Staten Island,Grandview Terrace,"79 Grandview Terrace, Staten Island, NY 10308, USA",40.5462525,-74.1481727
Brokered by DiTommaso Real Estate,House for sale,989000,4,4.0,2400.0,70 Weed Ave,"Staten Island, NY 10306","70 Weed AveStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Weed Avenue,"70 Weed Ave, Staten Island, NY 10306, USA",40.5657552,-74.1051158
Brokered by Prospes Real Estate Corp,House for sale,650000,3,2.0,2184.207862,827 Richmond Rd,"Staten Island, NY 10304","827 Richmond RdStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,Richmond Road,"827 Richmond Rd, Staten Island, NY 10304, USA",40.6071254,-74.0925892
"Brokered by Robert DeFalco Realty, Inc.",Contingent,1999999,4,4.0,4803.0,181 Androvette Ave,"Staten Island, NY 10312","181 Androvette AveStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Androvette Avenue,"181 Androvette Ave, Staten Island, NY 10312, USA",40.5268622,-74.189752
Brokered by Matias Real Estate,House for sale,1100000,3,4.0,3750.0,7126 Amboy Rd,"Staten Island, NY 10307","7126 Amboy RdStaten Island, NY 10307",United States,New York,Richmond County,Staten Island,Amboy Road,"7126 Amboy Rd, Staten Island, NY 10307, USA",40.5136885,-74.2364803
Brokered by RE MAX Central,Multi-family home for sale,1348888,3,4.0,2450.0,252 Ionia Ave,"Staten Island, NY 10312","252 Ionia AveStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Ionia Avenue,"252 Ionia Ave, Staten Island, NY 10312, USA",40.5430335,-74.182131
Brokered by Re/Max Central,House for sale,995000,3,2.0,1987.0,23 Howard Ave,"Staten Island, NY 10301","23 Howard AveStaten Island, NY 10301",United States,New York,Richmond County,Staten Island,Howard Avenue,"23 Howard Ave, Staten Island, NY 10301, USA",40.6293682,-74.0870368
Brokered by Atlantic Apple Realty,Multi-family home for sale,560000,5,2.0,2624.0,45 St Pauls Ave,"Staten Island, NY 10301","45 St Pauls AveStaten Island, NY 10301",United States,New York,Richmond County,Staten Island,Saint Pauls Avenue,"45 St Pauls Ave, Staten Island, NY 10301, USA",40.6366099,-74.0778245
Brokered by Momentum Real Estate LLC,Multi-family home for sale,868000,3,4.0,2024.0,108 Dutchess Ave,"Staten Island, NY 10304","108 Dutchess AveStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,Dutchess Avenue,"108 Dutchess Ave, Staten Island, NY 10304, USA",40.5963657,-74.0997473
Brokered by Mark International Real Estate,Contingent,479888,3,2.0,1188.0,124 Hampton Pl,"Staten Island, NY 10309","124 Hampton PlStaten Island, NY 10309",United States,New York,Richmond County,Staten Island,Hampton Place,"124 Hampton Pl, Staten Island, NY 10309, USA",40.549099,-74.2148258
"Brokered by BEN BAY REALTY, CO.",House for sale,588888,4,2.0,1640.0,187 Latimer Ave,"Staten Island, NY 10314","187 Latimer AveStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Latimer Avenue,"187 Latimer Ave, Staten Island, NY 10314, USA",40.5986261,-74.1817717
"Brokered by Neuhaus Realty, Inc.",House for sale,825000,4,2.0,2230.0,263 Getz Ave,"Staten Island, NY 10312","263 Getz AveStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Getz Avenue,"263 Getz Ave, Staten Island, NY 10312, USA",40.5532787,-74.1649844
Brokered by Homefinders of SI Inc.,Contingent,795000,3,3.0,1860.0,166 Bancroft Ave,"Staten Island, NY 10306","166 Bancroft AveStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Bancroft Avenue,"166 Bancroft Ave, Staten Island, NY 10306, USA",40.5763544,-74.1099794
Brokered by Real Estate Executives,House for sale,1249949,4,4.0,2720.0,21 Sanford St,"Staten Island, NY 10307","21 Sanford StStaten Island, NY 10307",United States,New York,Richmond County,Staten Island,Sanford Street,"21 Sanford St, Staten Island, NY 10307, USA",40.5107045,-74.2389945
Brokered by RE MAX Real Estate Professionals,House for sale,495000,2,2.0,953.0,79 Benjamin Dr,"Staten Island, NY 10303","79 Benjamin DrStaten Island, NY 10303",United States,New York,Richmond County,Staten Island,Benjamin Drive,"79 Benjamin Dr, Staten Island, NY 10303, USA",40.6233738,-74.1599502
"Brokered by Sari Kingsley, Real Estate",House for sale,899000,5,2.0,2184.0,39 Rene Dr,"Staten Island, NY 10306","39 Rene DrStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Rene Drive,"39 Rene Dr, Staten Island, NY 10306, USA",40.565557,-74.1329192
"Brokered by Robert DeFalco Realty, Inc.",House for sale,545000,6,3.0,1344.0,46 Lincoln Ave,"Staten Island, NY 10306","46 Lincoln AveStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Lincoln Avenue,"46 Lincoln Ave, Staten Island, NY 10306, USA",40.5804254,-74.1110462
Brokered by Ashford Homes,House for sale,1088888,5,4.0,2452.0,75 Four Corners Rd,"Staten Island, NY 10304","75 Four Corners RdStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,4 Corners Road,"75 4 Corners Rd, Staten Island, NY 10304, USA",40.5908557,-74.1037852
Brokered by Gillani Homes Inc.,House for sale,199000,2,1.0,900.0,2701 Goethals Rd N Apt D7,"Staten Island, NY 10303","2701 Goethals Rd N Apt D7Staten Island, NY 10303",United States,New York,Richmond County,Staten Island,2701,"2701 Goethals Rd N d7, Staten Island, NY 10303, USA",40.6281757,-74.1797234
Brokered by Re/Max Edge,Multi-family home for sale,999999,5,2.0,2754.0,184 Lovelace Ave,"Staten Island, NY 10312","184 Lovelace AveStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Lovelace Avenue,"184 Lovelace Ave, Staten Island, NY 10312, USA",40.5509337,-74.1745249
Brokered by EXP Realty,House for sale,799500,2,2.0,2250.0,627 Rockaway St,"Staten Island, NY 10307","627 Rockaway StStaten Island, NY 10307",United States,New York,Richmond County,Staten Island,Rockaway Street,"627 Rockaway St, Staten Island, NY 10307, USA",40.5017889,-74.2393231
Brokered by Diane Realty Ltd.,Townhouse for sale,529000,3,2.3738608579684373,1618.0,23 Arielle Ln,"Staten Island, NY 10314","23 Arielle LnStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Arielle Lane,"23 Arielle Ln, Staten Island, NY 10314, USA",40.5781324,-74.1603451
Brokered by MAK Estates,Multi-family home for sale,850000,4,2.0,2375.0,18 Salamander Ct,"Staten Island, NY 10309","18 Salamander CtStaten Island, NY 10309",United States,New York,Richmond County,Staten Island,Salamander Court,"18 Salamander Ct, Staten Island, NY 10309, USA",40.5382166,-74.2235176
"Brokered by Robert Defalco Realty, Inc.",House for sale,588000,3,2.0,1140.0,111 E Raleigh St,"Staten Island, NY 10310","111 E Raleigh StStaten Island, NY 10310",United States,New York,Richmond County,Staten Island,East Raleigh Avenue,"111 E Raleigh Ave, Staten Island, NY 10310, USA",40.627807,-74.11527
Brokered by American Homes Group,Multi-family home for sale,778000,4,3.0,2185.0,126 Elizabeth St,"Staten Island, NY 10310","126 Elizabeth StStaten Island, NY 10310",United States,New York,Richmond County,Staten Island,Elizabeth Street,"126 Elizabeth St, Staten Island, NY 10310, USA",40.6308436,-74.1204059
Brokered by Matias Real Estate,Townhouse for sale,334999,1,2.0,1059.0,306 Ilyssa Way,"Staten Island, NY 10312","306 Ilyssa WayStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Ilyssa Way,"306 Ilyssa Way, Staten Island, NY 10312, USA",40.560143,-74.1854357
Brokered by Matias Real Estate,Townhouse for sale,334999,1,2.0,1059.0,306 Ilyssa Way,"Staten Island, NY 10312","306 Ilyssa WayStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Ilyssa Way,"306 Ilyssa Way, Staten Island, NY 10312, USA",40.560143,-74.1854357
Brokered by Momentum Real Estate Llc,House for sale,988000,4,2.3738608579684373,2400.0,4 Minna St,"Staten Island, NY 10304","4 Minna StStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,Minna Street,"4 Minna St, Staten Island, NY 10304, USA",40.5945187,-74.0904783
Brokered by REALHome Services & Solutions,House for sale,764600,4,2.0,1884.0,187 Greencroft Ave,"Staten Island, NY 10308","187 Greencroft AveStaten Island, NY 10308",United States,New York,Richmond County,Staten Island,Greencroft Avenue,"187 Greencroft Ave, Staten Island, NY 10308, USA",40.5496155,-74.1391082
"Brokered by Robert Defalco Realty, Inc.",House for sale,499900,3,2.0,1232.0,40 Bunnell Ct Unit A,"Staten Island, NY 10312","40 Bunnell Ct Unit AStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Bunnell Court,"40 Bunnell Ct, Staten Island, NY 10312, USA",40.5527401,-74.1995549
"Brokered by Robert Defalco Realty, Inc.",House for sale,499900,3,2.0,1232.0,40 Bunnell Ct Unit A,"Staten Island, NY 10312","40 Bunnell Ct Unit AStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Bunnell Court,"40 Bunnell Ct, Staten Island, NY 10312, USA",40.5527401,-74.1995549
Brokered by Re/Max Real Estate Professionals,Multi-family home for sale,890000,5,2.0,2144.0,146 Cedar Ave,"Staten Island, NY 10305","146 Cedar AveStaten Island, NY 10305",United States,New York,Richmond County,Staten Island,Cedar Avenue,"146 Cedar Ave, Staten Island, NY 10305, USA",40.5960203,-74.0673498
Brokered by Landmark Realty,House for sale,725000,3,2.0,1476.0,480 Lynn St,"Staten Island, NY 10306","480 Lynn StStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Lynn Street,"480 Lynn St, Staten Island, NY 10306, USA",40.5582278,-74.1173549
"Brokered by Robert Defalco Realty, Inc.",House for sale,285000,3,1.0,1428.0,72 Holland Ave,"Staten Island, NY 10303","72 Holland AveStaten Island, NY 10303",United States,New York,Richmond County,Staten Island,Holland Avenue,"72 Holland Ave, Staten Island, NY 10303, USA",40.6384738,-74.1714633
Brokered by Wonica REALTORS & Appraisers,Contingent,869900,4,2.0,2280.0,25 Copley St,"Staten Island, NY 10314","25 Copley StStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Copley Street,"25 Copley St, Staten Island, NY 10314, USA",40.5873346,-74.1553517
Brokered by Ditommaso Real Estate,House for sale,799000,3,2.0,864.0,310 Montreal Ave,"Staten Island, NY 10306","310 Montreal AveStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Montreal Avenue,"310 Montreal Ave, Staten Island, NY 10306, USA",40.5593089,-74.1264964
Brokered by Pemberley Estates Inc.,Multi-family home for sale,1199000,4,4.0,2279.0,158 Cloverdale Ave,"Staten Island, NY 10308","158 Cloverdale AveStaten Island, NY 10308",United States,New York,Richmond County,Staten Island,Cloverdale Avenue,"158 Cloverdale Ave, Staten Island, NY 10308, USA",40.545515,-74.156447
Brokered by RE MAX Edge,House for sale,850000,3,2.3738608579684373,2160.0,167 Mills Ave,"Staten Island, NY 10305","167 Mills AveStaten Island, NY 10305",United States,New York,Richmond County,Staten Island,Mills Avenue,"167 Mills Ave, Staten Island, NY 10305, USA",40.5931048,-74.0663488
Brokered by Ben Bay Realty Company of Staten Island LLC,House for sale,1070000,4,2.0,2192.0,146 Major Ave,"Staten Island, NY 10305","146 Major AveStaten Island, NY 10305",United States,New York,Richmond County,Staten Island,Major Avenue,"146 Major Ave, Staten Island, NY 10305, USA",40.5991039,-74.067279
"Brokered by Robert Defalco Realty, Inc.",Multi-family home for sale,963000,4,4.0,2400.0,3 Craig Ave,"Staten Island, NY 10307","3 Craig AveStaten Island, NY 10307",United States,New York,Richmond County,Staten Island,Craig Avenue,"3 Craig Ave, Staten Island, NY 10307, USA",40.5168606,-74.2375349
Brokered by Coldwell Banker Advantage,House for sale,690000,3,2.0,1284.0,112 Pearsall St,"Staten Island, NY 10305","112 Pearsall StStaten Island, NY 10305",United States,New York,Richmond County,Staten Island,Pearsall Street,"112 Pearsall St, Staten Island, NY 10305, USA",40.5884822,-74.0735337
"Brokered by Robert Defalco Realty, Inc.",House for sale,899000,3,1.0,1050.0,159 Lander Ave,"Staten Island, NY 10314","159 Lander AveStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Lander Avenue,"159 Lander Ave, Staten Island, NY 10314, USA",40.6141485,-74.1643422
Brokered by Better Homes and Gardens Real Estate Safari Realty,House for sale,1139000,4,4.0,3150.0,950 Huguenot Ave,"Staten Island, NY 10312","950 Huguenot AveStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Huguenot Avenue,"950 Huguenot Ave, Staten Island, NY 10312, USA",40.5308796,-74.1913113
Brokered by RE MAX Real Estate Professionals,House for sale,549000,5,2.0,1716.0,921 Nugent Ave,"Staten Island, NY 10306","921 Nugent AveStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Nugent Avenue,"921 Nugent Ave, Staten Island, NY 10306, USA",40.5721728,-74.0972787
"Brokered by Homes R Us Realty of NY, Inc.",House for sale,475000,3,2.0,900.0,131 Roff St,"Staten Island, NY 10304","131 Roff StStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,Roff Street,"131 Roff St, Staten Island, NY 10304, USA",40.6158816,-74.0822185
"Brokered by Robert Defalco Realty, Inc.",House for sale,2699000,7,6.0,11250.0,100 Wadsworth Rd,"Staten Island, NY 10305","100 Wadsworth RdStaten Island, NY 10305",United States,New York,Richmond County,Staten Island,Wadsworth Road,"100 Wadsworth Rd, Staten Island, NY 10305, USA",40.6087694,-74.0597773
"Brokered by Robert Defalco Realty, Inc.",House for sale,2699000,7,6.0,11250.0,100 Wadsworth Rd,"Staten Island, NY 10305","100 Wadsworth RdStaten Island, NY 10305",United States,New York,Richmond County,Staten Island,Wadsworth Road,"100 Wadsworth Rd, Staten Island, NY 10305, USA",40.6087694,-74.0597773
Brokered by Encore Real Estate LLC,House for sale,989000,6,4.0,2720.0,153 Johnson Ave,"Staten Island, NY 10307","153 Johnson AveStaten Island, NY 10307",United States,New York,Richmond County,Staten Island,Johnson Avenue,"153 Johnson Ave, Staten Island, NY 10307, USA",40.5119454,-74.2470716
Brokered by Premier Homes Pros,House for sale,499999,4,2.0,1248.0,44 Montell St,"Staten Island, NY 10302","44 Montell StStaten Island, NY 10302",United States,New York,Richmond County,Staten Island,Montell Street,"44 Montell St, Staten Island, NY 10302, USA",40.6289462,-74.1388487
Brokered by Momentum Real Estate Llc,House for sale,599999,3,2.0,1272.0,67 Reynolds St,"Staten Island, NY 10305","67 Reynolds StStaten Island, NY 10305",United States,New York,Richmond County,Staten Island,Reynolds Street,"67 Reynolds St, Staten Island, NY 10305, USA",40.6111849,-74.0753235
Brokered by RE MAX Elite,House for sale,725000,4,2.0,2000.0,328 Manor Rd,"Staten Island, NY 10314","328 Manor RdStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Manor Road,"328 Manor Rd, Staten Island, NY 10314, USA",40.6199521,-74.1237895
"Brokered by Robert Defalco Realty, Inc.",House for sale,1999000,4,4.0,3420.0,221 Benedict Rd,"Staten Island, NY 10304","221 Benedict RdStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,Benedict Road,"221 Benedict Rd, Staten Island, NY 10304, USA",40.5939144,-74.1059876
NoBroker,Multi-family home for sale,639888,5,3.0,1376.0,226 Dover Grn,"Staten Island, NY 10312","226 Dover GrnStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Dover Green,"226 Dover Green, Staten Island, NY 10312, USA",40.5564024,-74.1975285
Brokered by COMPASS,House for sale,569900,4,2.0,2180.0,69 Sherman Ave,"Staten Island, NY 10301","69 Sherman AveStaten Island, NY 10301",United States,New York,Richmond County,Staten Island,Sherman Avenue,"69 Sherman Ave, Staten Island, NY 10301, USA",40.6395577,-74.0807615
Brokered by Re/Max Edge,House for sale,589000,4,3.0,1320.0,92 Arlington Pl,"Staten Island, NY 10303","92 Arlington PlStaten Island, NY 10303",United States,New York,Richmond County,Staten Island,Arlington Place,"92 Arlington Pl, Staten Island, NY 10303, USA",40.63567,-74.166895
Brokered by ProBase Real Estate,Pending,958000,3,2.0,2259.0,50 Tyndale St,"Staten Island, NY 10312","50 Tyndale StStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Tyndale Street,"50 Tyndale St, Staten Island, NY 10312, USA",40.5292852,-74.1685622
Brokered by Comfort Homes Realty Group,House for sale,299000,1,1.0,608.0,51 Seafoam St,"Staten Island, NY 10306","51 Seafoam StStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Seafoam Street,"51 Seafoam St, Staten Island, NY 10306, USA",40.5638362,-74.0989788
"Brokered by NEUHAUS REALTY, INC.",House for sale,1600000,4,4.0,3150.0,780 Ionia Ave,"Staten Island, NY 10312","780 Ionia AveStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Ionia Avenue,"780 Ionia Ave, Staten Island, NY 10312, USA",40.5364873,-74.1987178
Brokered by NEUHAUS REALTY INC.,House for sale,2400000,5,4.0,3800.0,57 Mace St,"Staten Island, NY 10306","57 Mace StStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Mace Street,"57 Mace St, Staten Island, NY 10306, USA",40.5752476,-74.1304878
Brokered by Gillani Homes Inc.,House for sale,799999,3,2.0,1596.0,364 Mosely Ave,"Staten Island, NY 10312","364 Mosely AveStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Mosely Avenue,"364 Mosely Ave, Staten Island, NY 10312, USA",40.5419604,-74.1682869
Brokered by RAIMONDO RONALD,House for sale,1099000,5,4.0,3500.0,310 Jefferson Blvd,"Staten Island, NY 10312","310 Jefferson BlvdStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Jefferson Boulevard,"310 Jefferson Blvd, Staten Island, NY 10312, USA",40.5457789,-74.1847061
Brokered by EXP Realty,Townhouse for sale,475000,2,2.0,1364.0,266 Corona Ave,"Staten Island, NY 10306","266 Corona AveStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Corona Avenue,"266 Corona Ave, Staten Island, NY 10306, USA",40.5634891,-74.1422664
Brokered by RE/MAX Elite,Contingent,619000,3,2.0,1943.0,170 Russek Dr,"Staten Island, NY 10312","170 Russek DrStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Russek Drive,"170 Russek Dr, Staten Island, NY 10312, USA",40.5478529,-74.1993422
"Brokered by Neuhaus Realty, Inc.",Contingent,599000,3,1.0,1008.0,14 Cascade St,"Staten Island, NY 10306","14 Cascade StStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Cascade Street,"14 Cascade St, Staten Island, NY 10306, USA",40.5819307,-74.1025463
Brokered by Wonica REALTORS & Appraisers,Contingent,689900,3,2.0,1486.0,72 Campus Rd,"Staten Island, NY 10301","72 Campus RdStaten Island, NY 10301",United States,New York,Richmond County,Staten Island,Campus Road,"72 Campus Rd, Staten Island, NY 10301, USA",40.6126021,-74.0930021
Brokered by Red Door Realty Group,Townhouse for sale,549000,3,2.0,1150.0,51 Forest Ln,"Staten Island, NY 10307","51 Forest LnStaten Island, NY 10307",United States,New York,Richmond County,Staten Island,Forest Lane,"51 Forest Ln, Staten Island, NY 10307, USA",40.5032035,-74.2388518
Brokered by Keller Williams Realty West Monmouth,House for sale,874999,3,2.0,2868.0,93 St Stephens Pl,"Staten Island, NY 10306","93 St Stephens PlStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Saint Stephens Place,"93 St Stephens Pl, Staten Island, NY 10306, USA",40.5771798,-74.119431
Brokered by Momentum Real Estate LLC,Contingent,999000,4,4.0,1798.0,25 Piedmont Ave,"Staten Island, NY 10305","25 Piedmont AveStaten Island, NY 10305",United States,New York,Richmond County,Staten Island,Piedmont Avenue,"25 Piedmont Ave, Staten Island, NY 10305, USA",40.6032357,-74.0737747
Brokered by JM Properties,House for sale,729000,2,1.0,1100.0,1700 Carlton Ave,"Staten Island, NY 10309","1700 Carlton AveStaten Island, NY 10309",United States,New York,Richmond County,Staten Island,Carlton Avenue,"1700 Carlton Ave, Staten Island, NY 10309, USA",40.5343207,-74.1998415
Brokered by Staten Island Premiere Properties,House for sale,2898555,5,5.0,7200.0,545 Arbutus Ave,"Staten Island, NY 10312","545 Arbutus AveStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Arbutus Avenue,"545 Arbutus Ave, Staten Island, NY 10312, USA",40.5203019,-74.1780566
Brokered by NEUHAUS REALTY INC.,House for sale,2358000,4,5.0,6300.0,797 Woodrow Rd,"Staten Island, NY 10312","797 Woodrow RdStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Woodrow Road,"797 Woodrow Rd, Staten Island, NY 10312, USA",40.5467194,-74.1923203
"Brokered by Tom Crimmins Realty, Ltd.",House for sale,748888,2,2.0,1260.0,40 Lander Ave,"Staten Island, NY 10314","40 Lander AveStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Lander Avenue,"40 Lander Ave, Staten Island, NY 10314, USA",40.6131085,-74.1603745
"Brokered by Robert DeFalco Realty, Inc.",House for sale,630000,2,2.0,1450.0,14 Buffalo St,"Staten Island, NY 10306","14 Buffalo StStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Buffalo Street,"14 Buffalo St, Staten Island, NY 10306, USA",40.5604211,-74.1344639
Brokered by Sowae Corp,House for sale,319000,3,1.0,2184.207862,20 Eldridge Ave,"Staten Island, NY 10302","20 Eldridge AveStaten Island, NY 10302",United States,New York,Richmond County,Staten Island,Eldridge Avenue,"20 Eldridge Ave, Staten Island, NY 10302, USA",40.6242127,-74.1357292
Brokered by COMPASS REALTY CENTRAL INC,Pending,1250000,6,4.0,2184.207862,318 Brighton St,"Staten Island, NY 10307","318 Brighton StStaten Island, NY 10307",United States,New York,Richmond County,Staten Island,Brighton Street,"318 Brighton St, Staten Island, NY 10307, USA",40.5022937,-74.2429452
Brokered by UNITED NATIONAL REALTY,Multi-family home for sale,1500000,6,4.0,3328.0,51 Jefferson Ave,"Staten Island, NY 10306","51 Jefferson AveStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Jefferson Avenue,"51 Jefferson Ave, Staten Island, NY 10306, USA",40.585111,-74.1036081
"Brokered by Homes R Us Realty of NY, Inc.",House for sale,628000,3,2.0,1824.0,35 Lott Ln,"Staten Island, NY 10314","35 Lott LnStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Lott Lane,"35 Lott Ln, Staten Island, NY 10314, USA",40.5755968,-74.1636272
"Brokered by Robert DeFalco Realty, Inc.",Contingent,2473888,4,6.0,5600.0,284 Vineland Ave,"Staten Island, NY 10312","284 Vineland AveStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Vineland Avenue,"284 Vineland Ave, Staten Island, NY 10312, USA",40.5464716,-74.1880551
Brokered by DiTommaso Real Estate,Contingent,785000,3,2.0,1950.0,148 Major Ave,"Staten Island, NY 10305","148 Major AveStaten Island, NY 10305",United States,New York,Richmond County,Staten Island,Major Avenue,"148 Major Ave, Staten Island, NY 10305, USA",40.5990416,-74.0674289
Brokered by J Milo Real Estate,Multi-family home for sale,1239998,4,4.0,2250.0,664 Ramona Ave,"Staten Island, NY 10309","664 Ramona AveStaten Island, NY 10309",United States,New York,Richmond County,Staten Island,Ramona Avenue,"664 Ramona Ave, Staten Island, NY 10309, USA",40.5355587,-74.2075918
"Brokered by Robert Defalco Realty, Inc.",House for sale,889000,3,2.0,2362.0,107 S Railroad St,"Staten Island, NY 10312","107 S Railroad StStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,South Railroad Street,"107 S Railroad St, Staten Island, NY 10312, USA",40.5395766,-74.1810757
"Brokered by Robert DeFalco Realty, Inc.",Multi-family home for sale,1195000,3,2.0,2700.0,72 Jeanette Ave,"Staten Island, NY 10312","72 Jeanette AveStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Jeanette Avenue,"72 Jeanette Ave, Staten Island, NY 10312, USA",40.5424657,-74.1746625
Brokered by Taranto Realty,House for sale,749000,3,1.0,1644.0,668 Bard Ave,"Staten Island, NY 10310","668 Bard AveStaten Island, NY 10310",United States,New York,Richmond County,Staten Island,Bard Avenue,"668 Bard Ave, Staten Island, NY 10310, USA",40.6267035,-74.1052076
