BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by KUS Realty Premier Inc,Condo for sale,345000,1,1.0,2184.207862,172-31 Highland Ave Unit 2A,"Jamaica, NY 11432","172-31 Highland Ave Unit 2AJamaica, NY 11432",New York,Queens County,Queens,Jamaica,172-31,"172-31 Highland Ave #2a, Jamaica, NY 11432, USA",40.7135571,-73.7901901
Brokered by Agency Real Estate Services Llc,Co-op for sale,269000,1,1.0,900.0,170-40 Highland Ave Unit 404,"Jamaica, NY 11432","170-40 Highland Ave Unit 404Jamaica, NY 11432",New York,Queens County,Queens,Jamaica,17040,"17040 Highland Ave Apt 404, Jamaica, NY 11432, USA",40.7125699,-73.79318
Brokered by Garden Square Realty,Co-op for sale,550000,2,1.0,1069.0,4 Dartmouth St Apt 71,"Forest Hills, NY 11375","4 Dartmouth St Apt 71Forest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,4,"4 Dartmouth St Apt 71, Forest Hills, NY 11375, USA",40.7192373,-73.846265
Brokered by Sold By Bart R E Partners Inc,Co-op for sale,330000,3,1.0,2184.207862,83-20 98th St Unit 1U,"Woodhaven, NY 11421","83-20 98th St Unit 1UWoodhaven, NY 11421",New York,Queens County,Queens,Woodhaven,83-20,"83-20 98th St #1a, Woodhaven, NY 11421, USA",40.6994276,-73.8518226
Brokered by Brown Harris Stevens - 129 Montague Street,Co-op for sale,800000,2,2.0,2184.207862,3442 80th St Apt 32,"Queens, NY 11372","3442 80th St Apt 32Queens, NY 11372",New York,Queens County,Queens,Jackson Heights,3442,"3442 80th St Apt 32, Jackson Heights, NY 11372, USA",40.7535399,-73.8868899
Brokered by Sold By Bart R E Partners Inc,Co-op for sale,279000,2,1.0,2184.207862,84-70 129th St Unit 1V,"Kew Gardens, NY 11415","84-70 129th St Unit 1VKew Gardens, NY 11415",New York,Queens County,Queens,Kew Gardens,8470,"8470 129th St Apt 1h, Kew Gardens, NY 11415, USA",40.7069299,-73.82404
Brokered by Signature Premier Properties,Pending,294000,1,2.0,1074.0,26910 Grand Central Pkwy Apt 15A,"Floral Park, NY 11005","26910 Grand Central Pkwy Apt 15AFloral Park, NY 11005",New York,Queens County,Queens,Glen Oaks,26910,"26910 Grand Central Pkwy #15a, Queens, NY 11005, USA",40.7577991,-73.7159564
Brokered by COMPASS,Co-op for sale,450000,3,2.0,1026.0,97-10 62nd Dr Unit 8E,"Rego Park, NY 11374","97-10 62nd Dr Unit 8ERego Park, NY 11374",New York,Queens County,Queens,Rego Park,97-10,"97-10 62nd Dr #8e, Rego Park, NY 11374, USA",40.7323502,-73.8611654
Brokered by E Realty International Corp,Co-op for sale,378000,2,1.0,2184.207862,150-10 Melbourne Ave Unit 368A,"Flushing, NY 11367","150-10 Melbourne Ave Unit 368AFlushing, NY 11367",New York,Queens County,Queens,Flushing,15010,"15010 Melbourne Ave # 368b, Flushing, NY 11367, USA",40.7341999,-73.81974
Brokered by O Kane Realty,Co-op for sale,149000,1,1.0,2184.207862,112-50 Northern Blvd Unit 1E,"Corona, NY 11368","112-50 Northern Blvd Unit 1ECorona, NY 11368",New York,Queens County,Queens,Corona,11250,"11250 Northern Blvd Apt 1f, Corona, NY 11368, USA",40.7581299,-73.8569399
Brokered by East Coast REALTORS Inc,Co-op for sale,195000,1,1.0,2184.207862,44-20 Douglaston Pkwy Unit 2G,"Douglaston, NY 11363","44-20 Douglaston Pkwy Unit 2GDouglaston, NY 11363",New York,Queens County,Queens,Flushing,44-20,"44-20 Douglaston Pkwy #2a, Flushing, NY 11363, USA",40.7659255,-73.7453922
NoBroker,Co-op for sale,445000,3,2.0,2184.207862,138-10 Franklin Ave Unit 1K,"Flushing, NY 11355","138-10 Franklin Ave Unit 1KFlushing, NY 11355",New York,Queens County,Queens,Flushing,138-10,"138-10 Franklin Ave #1g, Flushing, NY 11355, USA",40.7547252,-73.8255572
Brokered by Keller Williams Rlty Landmark,Pending,539000,1,1.0,725.0,207-07 Estates Dr Unit 1,"Bayside, NY 11360","207-07 Estates Dr Unit 1Bayside, NY 11360",New York,Queens County,Queens,Bayside,207-7,"207-7 Estates Dr #1, Bayside, NY 11360, USA",40.7865988,-73.7862803
NoBroker,Condo for sale,509000,3,1.0,2184.207862,91-10 34th Ave Unit 5J,"Jackson Heights, NY 11372","91-10 34th Ave Unit 5JJackson Heights, NY 11372",New York,Queens County,Queens,Jackson Heights,91-10,"91-10 34th Ave #5j, Jackson Heights, NY 11372, USA",40.7544029,-73.876343
Brokered by Exp Realty,Co-op for sale,269000,1,1.0,2184.207862,21-57 33rd St Unit 5E,"Astoria, NY 11105","21-57 33rd St Unit 5EAstoria, NY 11105",New York,Queens County,Queens,Astoria,21-57,"21-57 33rd St #5e, Astoria, NY 11105, USA",40.7759232,-73.9087334
Brokered by Benjamin Realty Since 1980,Co-op for sale,329000,1,1.0,2184.207862,6 Burns St Apt 111,"Forest Hills, NY 11375","6 Burns St Apt 111Forest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,6,"6 Burns St Apt 111, Forest Hills, NY 11375, USA",40.7193051,-73.8453248
Brokered by COMPASS,Co-op for sale,169999,2,1.0,2184.207862,112-30 Northern Blvd Unit 4G,"Corona, NY 11368","112-30 Northern Blvd Unit 4GCorona, NY 11368",New York,Queens County,Queens,Corona,112-30,"112-30 Northern Blvd #4b, Corona, NY 11368, USA",40.7579027,-73.8562374
Brokered by B Square Realty,Co-op for sale,448000,3,1.0,2184.207862,162-31 9th Ave Unit 6B,"Whitestone, NY 11357","162-31 9th Ave Unit 6BWhitestone, NY 11357",New York,Queens County,Queens,Flushing,162-31,"162-31 9th Ave #6b, Flushing, NY 11357, USA",40.7932677,-73.7984822
Brokered by Corcoran West Side Gallery,Condo for sale,750000,2,2.0,995.0,2 Bay Club Dr Apt 17P,"Queens, NY 11360","2 Bay Club Dr Apt 17PQueens, NY 11360",New York,Queens County,Queens,Flushing,2,"2 Bay Club Dr APT 17D, Flushing, NY 11360, USA",40.7784107,-73.7810479
Brokered by RE MAX 1st Choice,Co-op for sale,519999,3,2.0,1100.0,33-44 93rd St Unit 3S,"Jackson Heights, NY 11372","33-44 93rd St Unit 3SJackson Heights, NY 11372",New York,Queens County,Queens,Jackson Heights,33-44,"33-44 93rd St #3c, Jackson Heights, NY 11372, USA",40.7551143,-73.8752634
Brokered by Keller Williams Points North,Co-op for sale,319000,2,1.0,925.0,108-49 63rd Ave Unit 6F,"Forest Hills, NY 11375","108-49 63rd Ave Unit 6FForest Hills, NY 11375",New York,Queens County,Queens,Flushing,108-49,"108-49 63rd Ave #6f, Flushing, NY 11375, USA",40.7355842,-73.8491198
Brokered by Acadia Real Estate Grp LLC,Condo for sale,450000,2,1.0,2184.207862,132-50 Maple Ave Unit B4R,"Flushing, NY 11355","132-50 Maple Ave Unit B4RFlushing, NY 11355",New York,Queens County,Queens,Flushing,132- 50,"132- 50 Maple Ave b4, Flushing, NY 11355, USA",40.7541793,-73.8310866
Brokered by Douglas Elliman - New Hyde Park,Co-op for sale,310000,2,1.0,675.0,247-16A 76 Ave Unit 1FL,"Bellerose, NY 11426","247-16A 76 Ave Unit 1FLBellerose, NY 11426",New York,Queens County,Queens,Jamaica,247-16,"247-16 76th Ave #1fl, Jamaica, NY 11426, USA",40.7444053,-73.7237661
Brokered by Miller & Miller Real Estate,Co-op for sale,239900,1,1.0,585.0,71-27 260th St Unit A2,"Glen Oaks, NY 11004","71-27 260th St Unit A2Glen Oaks, NY 11004",New York,Queens County,Queens,Glen Oaks,71-27,"71-27 260th St a2, Glen Oaks, NY 11004, USA",40.7516659,-73.7183001
Brokered by Midas Realty,Condo for sale,1090000,2,2.0,1860.0,207-15 Melissa Ct Unit 219L,"Bayside, NY 11360","207-15 Melissa Ct Unit 219LBayside, NY 11360",New York,Queens County,Queens,Bayside,207-15,"207-15 Melissa Ct #219, Bayside, NY 11360, USA",40.7879226,-73.7863723
Brokered by Midas Realty,Condo for sale,1090000,2,2.0,1860.0,207-15 Melissa Ct Unit 219L,"Bayside, NY 11360","207-15 Melissa Ct Unit 219LBayside, NY 11360",New York,Queens County,Queens,Bayside,207-15,"207-15 Melissa Ct #219, Bayside, NY 11360, USA",40.7879226,-73.7863723
Brokered by Mjr Real Estate Llc,Co-op for sale,269000,1,1.0,700.0,97-37 63 Rd Unit 5F,"Rego Park, NY 11374","97-37 63 Rd Unit 5FRego Park, NY 11374",New York,Queens County,Queens,Rego Park,97-37,"97-37 63rd Rd #5f, Rego Park, NY 11374, USA",40.7318958,-73.8599645
Brokered by Century Homes Realty Group LLC,Co-op for sale,259000,1,1.0,2184.207862,37-30 73 St Unit 1H,"Jackson Heights, NY 11372","37-30 73 St Unit 1HJackson Heights, NY 11372",New York,Queens County,Queens,Jackson Heights,3730,"3730 73rd St Apt 1h, Jackson Heights, NY 11372, USA",40.7488599,-73.8926999
"Brokered by LandSeAir Real Estate Group, Inc - Bronx Little Italy Office",Co-op for sale,119888,1,1.0,2184.207862,112-50 Northern Blvd Unit 5E,"Corona, NY 11368","112-50 Northern Blvd Unit 5ECorona, NY 11368",New York,Queens County,Queens,Corona,112-50,"112-50 Northern Blvd #5e, Corona, NY 11368, USA",40.7582228,-73.8559216
Brokered by Exp Realty,Condo for sale,499000,3,2.0,1156.0,86-10 Dumont Ave Unit 5C,"Ozone Park, NY 11417","86-10 Dumont Ave Unit 5COzone Park, NY 11417",New York,Queens County,Queens,Ozone Park,86-10,"86-10 Dumont Ave #5c, Ozone Park, NY 11417, USA",40.6726721,-73.8496745
Brokered by Legacy Estate Realty,Co-op for sale,398000,3,2.0,1571.0,170-40 Highland Ave Unit 107,"Jamaica, NY 11432","170-40 Highland Ave Unit 107Jamaica, NY 11432",New York,Queens County,Queens,Jamaica,17040,"17040 Highland Ave Apt 107, Jamaica, NY 11432, USA",40.7125699,-73.79318
Brokered by Keller Williams Realty Greater Nassau,Co-op for sale,719000,3,2.0,1440.0,110-11 72nd Ave Unit 4B,"Forest Hills, NY 11375","110-11 72nd Ave Unit 4BForest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,110-11,"110-11 72nd Ave #4b, Forest Hills, NY 11375, USA",40.721289,-73.8403901
Brokered by Floral Homes Inc,Co-op for sale,325000,2,1.0,2184.207862,268-25 82nd Ave Unit 279B,"New Hyde Park, NY 11040","268-25 82nd Ave Unit 279BNew Hyde Park, NY 11040",New York,Queens County,Queens,Floral Park,26825,"26825 82nd Ave # 279b, Queens, NY 11040, USA",40.7427699,-73.70245
Brokered by Belle Harbor Realty,Co-op for sale,349000,1,1.0,1017.0,13811 Beach Channel Dr Unit 8C,"Brooklyn, NY 11694","13811 Beach Channel Dr Unit 8CBrooklyn, NY 11694",New York,Queens County,Queens,Rockaway Park,13811,"13811 Beach Channel Dr #8c, Rockaway Park, NY 11694, USA",40.5781687,-73.8586706
Brokered by RE MAX 1st Choice,Condo for sale,569000,2,2.0,2184.207862,64-34 Grand Central Pkwy Unit 2A,"Forest Hills, NY 11375","64-34 Grand Central Pkwy Unit 2AForest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,64-34,"64-34 Grand Central Pkwy #2a, Forest Hills, NY 11375, USA",40.7332174,-73.8448704
Brokered by Keller Williams Legendary,Condo for sale,472000,1,1.0,700.0,85-28 Grand Ave Unit 4C,"Elmhurst, NY 11373","85-28 Grand Ave Unit 4CElmhurst, NY 11373",New York,Queens County,Queens,Elmhurst,85-28,"85-28 Grand Ave #4c, Elmhurst, NY 11373, USA",40.73531,-73.8812513
Brokered by Keller Williams Legendary,Condo for sale,472000,1,1.0,700.0,85-28 Grand Ave Unit 4C,"Elmhurst, NY 11373","85-28 Grand Ave Unit 4CElmhurst, NY 11373",New York,Queens County,Queens,Elmhurst,85-28,"85-28 Grand Ave #4c, Elmhurst, NY 11373, USA",40.73531,-73.8812513
Brokered by Century Homes Realty Group LLC,Co-op for sale,210000,2,1.0,1000.0,144-55 Melbourne Ave Unit 1H,"Flushing, NY 11367","144-55 Melbourne Ave Unit 1HFlushing, NY 11367",New York,Queens County,Queens,Flushing,144-55,"144-55 Melbourne Ave #1g, Flushing, NY 11367, USA",40.734848,-73.8232512
Brokered by EXIT REALTY FIRST CHOICE,Co-op for sale,299999,2,2.0,1300.0,1835 Corporal Kennedy St Apt 2F,"Bayside, NY 11360","1835 Corporal Kennedy St Apt 2FBayside, NY 11360",New York,Queens County,Queens,Bayside,18-35,"18-35 Corporal Kennedy St #2f, Bayside, NY 11360, USA",40.7808597,-73.7834998
Brokered by Keller Williams NYC,Co-op for sale,200000,1,1.0,2184.207862,86-16 60th Ave Unit 2N,"Queens, NY 11373","86-16 60th Ave Unit 2NQueens, NY 11373",New York,Queens County,Queens,Elmhurst,8616,"8616 60th Ave Apt 2n, Elmhurst, NY 11373, USA",40.7304899,-73.8735933
Brokered by EXIT REALTY FIRST CHOICE,Co-op for sale,299999,2,2.0,1300.0,1835 Corporal Kennedy St Apt 2F,"Bayside, NY 11360","1835 Corporal Kennedy St Apt 2FBayside, NY 11360",New York,Queens County,Queens,Bayside,18-35,"18-35 Corporal Kennedy St #2f, Bayside, NY 11360, USA",40.7808597,-73.7834998
Brokered by Keller Williams Realty Liberty,Co-op for sale,232500,1,1.0,2184.207862,123-35 82nd Rd Unit 3R,"Kew Gardens, NY 11415","123-35 82nd Rd Unit 3RKew Gardens, NY 11415",New York,Queens County,Queens,Kew Gardens,123-35,"123-35 82nd Rd #3r, Kew Gardens, NY 11415, USA",40.7121373,-73.8277084
Brokered by All Area Brokerage Inc,Co-op for sale,430000,2,1.0,2184.207862,65-15 38th Ave Unit 3D,"Woodside, NY 11377","65-15 38th Ave Unit 3DWoodside, NY 11377",New York,Queens County,Queens,Flushing,65-15,"65-15 38th Ave #3f, Flushing, NY 11377, USA",40.7472542,-73.8978152
Brokered by qvtopservice,Co-op for sale,100000,3,1.0,512.0,1040 Neilson St Apt 3A,"Far Rockaway, NY 11691","1040 Neilson St Apt 3AFar Rockaway, NY 11691",New York,Queens County,Queens,Far Rockaway,Oct-40,"10-40 Neilson St #3a, Far Rockaway, NY 11691, USA",40.6042895,-73.7478287
Brokered by Keller Williams Realty Elite,Co-op for sale,299000,1,1.0,2184.207862,37-20 81st St Unit 2E,"Jackson Heights, NY 11372","37-20 81st St Unit 2EJackson Heights, NY 11372",New York,Queens County,Queens,Jackson Heights,3720,"3720 81st St Apt 2e, Jackson Heights, NY 11372, USA",40.7490984,-73.8849909
Brokered by Winzone Realty Inc,Condo for sale,625000,2,2.0,995.0,2 Bay Club Rd Unit 1M,"Bayside, NY 11360","2 Bay Club Rd Unit 1MBayside, NY 11360",New York,Queens County,Queens,Bayside,2,"2 Bay Club Dr #1u, Bayside, NY 11360, USA",40.7780359,-73.7808993
Brokered by WIESNER ROCIO D,Condo for sale,625000,2,1.0,825.0,4-74 48 Ave Ph 3C,"Long Island City, NY 11109","4-74 48 Ave Ph 3CLong Island City, NY 11109",New York,Queens County,Queens,Long Island City,474,"474 48th Ave Ph 3h, Long Island City, NY 11109, USA",40.744346,-73.957101
Brokered by Metro Real Estate Inc,Condo for sale,719000,3,2.0,2184.207862,154-11 Riverside Dr Unit 17B,"Whitestone, NY 11357","154-11 Riverside Dr Unit 17BWhitestone, NY 11357",New York,Queens County,Queens,Beechhurst,15411,"15411 Riverside Dr # 17b, Beechhurst, NY 11357, USA",40.7964178,-73.8058096
Brokered by Keystone Realty USA Corp,Co-op for sale,169000,3,1.0,2184.207862,72-61 113 St Unit 4B,"Forest Hills, NY 11375","72-61 113 St Unit 4BForest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,72-61,"72-61 113th St #4b, Forest Hills, NY 11375, USA",40.7205894,-73.8359422
Brokered by Corcoran,Co-op for sale,129000,3,1.0,2184.207862,87-15 165th St Unit 2A,"Jamaica, NY 11432","87-15 165th St Unit 2AJamaica, NY 11432",New York,Queens County,Queens,Jamaica,87-15,"87-15 165th St #2a, Jamaica, NY 11432, USA",40.7104509,-73.7982064
Brokered by COMPASS,Co-op for sale,329000,1,1.0,2184.207862,48-17 42nd St Unit 4B,"Queens, NY 11104","48-17 42nd St Unit 4BQueens, NY 11104",New York,Queens County,Queens,Woodside,48-17,"48-17 42nd St #4b, Woodside, NY 11377, USA",40.739059,-73.9229803
Brokered by Douglas Elliman - Bayside,Co-op for sale,560000,2,2.0,2184.207862,110-20 71 Ave Unit 330,"Forest Hills, NY 11375","110-20 71 Ave Unit 330Forest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,11020,"11020 71st Ave Apt 330, Forest Hills, NY 11375, USA",40.7223099,-73.84153
Brokered by Corcoran,Co-op for sale,129000,3,1.0,2184.207862,87-15 165th St Unit 2A,"Jamaica, NY 11432","87-15 165th St Unit 2AJamaica, NY 11432",New York,Queens County,Queens,Jamaica,87-15,"87-15 165th St #2a, Jamaica, NY 11432, USA",40.7104509,-73.7982064
Brokered by NY Empire Real Estate,Co-op for sale,888000,3,2.0,1600.0,69-10 108 St Unit 4C,"Forest Hills, NY 11375","69-10 108 St Unit 4CForest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,69-10,"69-10 108th St #4c, Forest Hills, NY 11375, USA",40.724514,-73.8458441
Brokered by Benjamin Realty Since 1980,Condo for sale,1078000,3,2.0,2184.207862,100-25 Queens Blvd Unit 4BB,"Forest Hills, NY 11375","100-25 Queens Blvd Unit 4BBForest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,100-25,"100-25 Queens Blvd #4b, Forest Hills, NY 11375, USA",40.7270139,-73.8523359
Brokered by Keller Williams Realty Greater Nassau,Co-op for sale,293900,1,1.0,2184.207862,35-31 85th St Unit 6C,"Jackson Heights, NY 11372","35-31 85th St Unit 6CJackson Heights, NY 11372",New York,Queens County,Queens,Jackson Heights,35-31,"35-31 85th St #6c, Jackson Heights, NY 11372, USA",40.7512505,-73.8814433
Brokered by EXP Realty,Co-op for sale,150000,3,1.0,600.0,99-10 60 Ave Unit 5L,"Corona, NY 11368","99-10 60 Ave Unit 5LCorona, NY 11368",New York,Queens County,Queens,Corona,99-10,"99-10 60th Ave #5l, Corona, NY 11368, USA",40.7364499,-73.8584826
Brokered by Sold By Bart R E Partners Inc,Co-op for sale,250000,2,1.0,2184.207862,83-55 Woodhaven Blvd Unit 6K,"Woodhaven, NY 11421","83-55 Woodhaven Blvd Unit 6KWoodhaven, NY 11421",New York,Queens County,Queens,Woodhaven,83-55,"83-55 Woodhaven Blvd #6k, Woodhaven, NY 11421, USA",40.700309,-73.8535466
Brokered by Commerce Realty Group,Condo for sale,575000,3,2.0,877.0,61-20 71st Ave Unit F2A,"Ridgewood, NY 11385","61-20 71st Ave Unit F2ARidgewood, NY 11385",New York,Queens County,Queens,Ridgewood,61-20,"61-20 71st Ave #2f, Ridgewood, NY 11385, USA",40.7019793,-73.8942094
Brokered by EXP Realty,Co-op for sale,480000,2,1.0,2184.207862,66-36 Yellowstone Blvd Unit 22B,"Forest Hills, NY 11375","66-36 Yellowstone Blvd Unit 22BForest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,6636,"6636 Yellowstone Blvd Apt 22f, Forest Hills, NY 11375, USA",40.7291499,-73.84944
Brokered by Magic Of Great Neck Realty Inc,Co-op for sale,729000,2,2.0,1700.0,26910 Grand Central Pkwy Apt 12O,"Floral Park, NY 11005","26910 Grand Central Pkwy Apt 12OFloral Park, NY 11005",New York,Queens County,Queens,Glen Oaks,26910,"26910 Grand Central Pkwy #12o, Queens, NY 11005, USA",40.7577991,-73.7159564
Brokered by Douglas Elliman - Bayside,Co-op for sale,199999,1,1.0,2184.207862,209-10 41st Ave Unit 1F,"Bayside, NY 11361","209-10 41st Ave Unit 1FBayside, NY 11361",New York,Queens County,Queens,Bayside,209-10,"209-10 41st Ave #1f, Bayside, NY 11361, USA",40.762788,-73.7768814
Brokered by RE/MAX City Square,Co-op for sale,319000,2,1.0,2184.207862,67-41 Burns St Unit 414,"Forest Hills, NY 11375","67-41 Burns St Unit 414Forest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,6741,"6741 Burns St Apt 414, Forest Hills, NY 11375, USA",40.7230399,-73.85628
Brokered by RE/MAX City Square,Co-op for sale,319000,2,1.0,2184.207862,67-41 Burns St Unit 414,"Forest Hills, NY 11375","67-41 Burns St Unit 414Forest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,6741,"6741 Burns St Apt 414, Forest Hills, NY 11375, USA",40.7230399,-73.85628
Brokered by Douglas Elliman - Bayside,Condo for sale,495000,2,1.0,800.0,83-71 116th St Unit 4E,"Kew Gardens, NY 11418","83-71 116th St Unit 4EKew Gardens, NY 11418",New York,Queens County,Queens,Richmond Hill,83-71,"83-71 116th St #4e, Richmond Hill, NY 11418, USA",40.7045515,-73.8356118
Brokered by RE MAX Elite,Condo for sale,575000,2,2.0,1253.0,101-02 Shore Front Pkwy Unit 26A,"Rockaway Park, NY 11694","101-02 Shore Front Pkwy Unit 26ARockaway Park, NY 11694",New York,Queens County,Queens,Far Rockaway,10102,"10102 Shore Front Pkwy # 26a, Far Rockaway, NY 11694, USA",40.5824866,-73.8213437
Brokered by Apple Realty Group Corp,Condo for sale,680000,2,2.0,1058.0,167-09 Powell Cove Blvd Unit 26,"Beechhurst, NY 11357","167-09 Powell Cove Blvd Unit 26Beechhurst, NY 11357",New York,Queens County,Queens,Flushing,16709,"16709 Powells Cove Blvd #26, Flushing, NY 11357, USA",40.7942255,-73.7950678
Brokered by Elegran LLC,Condo for sale,845000,3,2.0,2184.207862,83-09 Talbot St Unit 5N,"Kew Gardens, NY 11415","83-09 Talbot St Unit 5NKew Gardens, NY 11415",New York,Queens County,Queens,Kew Gardens,83-9,"83-9 Talbot St #5n, Kew Gardens, NY 11415, USA",40.7095418,-73.8286658
Brokered by Flat Rate Realty Of Queens Ltd,Co-op for sale,169000,1,1.0,850.0,165-20 Highland Ave Unit 105,"Jamaica, NY 11432","165-20 Highland Ave Unit 105Jamaica, NY 11432",New York,Queens County,Queens,Jamaica,16520,"16520 Highland Ave Apt 105, Jamaica, NY 11432, USA",40.7106599,-73.7986899
Brokered by Brown Harris Stvns Forest Hill,Co-op for sale,695000,2,2.0,2184.207862,35-25 77th St Unit A16,"Jackson Heights, NY 11372","35-25 77th St Unit A16Jackson Heights, NY 11372",New York,Queens County,Queens,Flushing,35-25,"Berkeley Apartments, 35-25 77th St, Flushing, NY 11372, USA",40.7507718,-73.8890157
Brokered by Flat Rate Realty Of Queens Ltd,Co-op for sale,169000,1,1.0,850.0,165-20 Highland Ave Unit 105,"Jamaica, NY 11432","165-20 Highland Ave Unit 105Jamaica, NY 11432",New York,Queens County,Queens,Jamaica,16520,"16520 Highland Ave Apt 105, Jamaica, NY 11432, USA",40.7106599,-73.7986899
Brokered by City Advance Realty Inc,Condo for sale,568000,2,2.0,1253.0,164 Beach 101st St Unit 15A,"Rockaway Park, NY 11694","164 Beach 101st St Unit 15ARockaway Park, NY 11694",New York,Queens County,Queens,Rockaway Park,164,"164 Beach 101st St #15a, Rockaway Park, NY 11694, USA",40.5828044,-73.8210807
Brokered by Amorelli Realty LLC,Co-op for sale,169000,1,1.0,2184.207862,21-57 33rd St Unit 5D,"Astoria, NY 11105","21-57 33rd St Unit 5DAstoria, NY 11105",New York,Queens County,Queens,Astoria,21-57,"21-57 33rd St #5d, Astoria, NY 11105, USA",40.7759232,-73.9087334
Brokered by Weichert Realtors TMT Group,Co-op for sale,335000,3,2.0,2184.207862,18-50 211 St Unit 3D,"Bayside, NY 11360","18-50 211 St Unit 3DBayside, NY 11360",New York,Queens County,Queens,Bayside,18-50,"18-50 211th St #3d, Bayside, NY 11360, USA",40.7805732,-73.7825806
Brokered by Tru International Realty Corp,Condo for sale,599000,2,2.0,2184.207862,131-19 Fowler Ave Unit 2C,"Flushing, NY 11355","131-19 Fowler Ave Unit 2CFlushing, NY 11355",New York,Queens County,Queens,Flushing,131-19,"131-19 Fowler Ave #2c, Flushing, NY 11355, USA",40.7517561,-73.8344347
Brokered by Keller Williams Rlty Landmark,Co-op for sale,225000,1,1.0,2184.207862,35-45 204 St Unit 399,"Bayside, NY 11361","35-45 204 St Unit 399Bayside, NY 11361",New York,Queens County,Queens,Auburndale,3545,"3545 204th St # 399, Auburndale, NY 11361, USA",40.7664499,-73.78359
Brokered by Keystone Realty USA Corp,Condo for sale,549000,3,2.0,2184.207862,86-02 Dumont Ave Unit 1B,"Ozone Park, NY 11417","86-02 Dumont Ave Unit 1BOzone Park, NY 11417",New York,Queens County,Queens,Ozone Park,86-2,"86-2 Dumont Ave #1b, Ozone Park, NY 11417, USA",40.6726474,-73.8499883
Brokered by Coldwell Banker American Homes,Co-op for sale,230000,1,1.0,2184.207862,43-25 Douglaston Pkwy Unit 6D,"Douglaston, NY 11363","43-25 Douglaston Pkwy Unit 6DDouglaston, NY 11363",New York,Queens County,Queens,Douglaston,4325,"4325 Douglaston Pkwy Apt 6d, Douglaston, NY 11363, USA",40.7670699,-73.74642
Brokered by Coldwell Banker American Homes,Co-op for sale,230000,1,1.0,2184.207862,43-25 Douglaston Pkwy Unit 6D,"Douglaston, NY 11363","43-25 Douglaston Pkwy Unit 6DDouglaston, NY 11363",New York,Queens County,Queens,Douglaston,4325,"4325 Douglaston Pkwy Apt 6d, Douglaston, NY 11363, USA",40.7670699,-73.74642
Brokered by Realty By The Park Inc / Santana Real Estate,Condo for sale,668000,2,2.0,2184.207862,83-75 117th St Unit 7A,"Kew Gardens, NY 11418","83-75 117th St Unit 7AKew Gardens, NY 11418",New York,Queens County,Queens,Richmond Hill,83-75,"83-75 117th St #7a, Richmond Hill, NY 11418, USA",40.7046248,-73.8349003
Brokered by Howard Hanna Coach Realtors - Floral Park,Co-op for sale,270000,1,1.0,2184.207862,18-75 Corporal Kennedy St Unit 5J,"Bayside, NY 11360","18-75 Corporal Kennedy St Unit 5JBayside, NY 11360",New York,Queens County,Queens,Bayside,18-75,"18-75 Corporal Kennedy St #5j, Bayside, NY 11360, USA",40.779366,-73.7827644
Brokered by Keller Williams Rlty Landmark,Co-op for sale,329888,3,1.0,2184.207862,210-15 23 Ave Unit 1,"Bayside, NY 11360","210-15 23 Ave Unit 1Bayside, NY 11360",New York,Queens County,Queens,Bayside,21015,"21015 23rd Ave Apt 1b, Bayside, NY 11360, USA",40.7790999,-73.78125
Brokered by Compass Greater NY LLC,Co-op for sale,599000,3,2.0,2184.207862,18-15 215 St Unit 2D,"Bayside, NY 11360","18-15 215 St Unit 2DBayside, NY 11360",New York,Queens County,Queens,Bayside,1815,"1815 215th St Apt 2m, Bayside, NY 11360, USA",40.7839299,-73.77643
Brokered by Chase Global Realty Corp,Condo for sale,699000,2,2.0,967.0,31-38 137 St Unit 8A,"Flushing, NY 11354","31-38 137 St Unit 8AFlushing, NY 11354",New York,Queens County,Queens,Flushing,31-38,"31-38 137th St #8c, Flushing, NY 11354, USA",40.7684458,-73.8313888
Brokered by EXP Realty,Co-op for sale,279000,2,1.0,810.0,196-44 69th Ave Unit 1ST,"Fresh Meadows, NY 11365","196-44 69th Ave Unit 1STFresh Meadows, NY 11365",New York,Queens County,Queens,Fresh Meadows,196-44,"196-44 69th Ave #1, Fresh Meadows, NY 11365, USA",40.7365683,-73.7763893
Brokered by EXP Realty,Co-op for sale,228888,1,1.0,900.0,85-15 Main St Unit 7A,"Briarwood, NY 11435","85-15 Main St Unit 7ABriarwood, NY 11435",New York,Queens County,Queens,Jamaica,85-15,"85-15 Main St #7a, Jamaica, NY 11435, USA",40.7097347,-73.8188287
