BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by Remax Edge - RE/MAX EDGE,Condo for sale,558000,1,1.0,751.0,346 91st St Apt 307,"Brooklyn, NY 11209","346 91st St Apt 307Brooklyn, NY 11209",New York,Kings County,Brooklyn,Fort Hamilton,346,"346 91st St APT 307, Brooklyn, NY 11209, USA",40.619526,-74.0311577
Brokered by Bedford Brownstone Realty LLC,Co-op for sale,220000,1,1.0,500.0,767 Eastern Pkwy Apt 1A,"Brooklyn, NY 11213","767 Eastern Pkwy Apt 1ABrooklyn, NY 11213",New York,Kings County,Brooklyn,Crown Heights,767,"767 Eastern Pkwy #1a, Brooklyn, NY 11213, USA",40.6699448,-73.9429395
Brokered by J. Sikar Realty,Co-op for sale,399000,2,2.0,1050.0,2944 W 5th St Apt 19C,"Brooklyn, NY 11224","2944 W 5th St Apt 19CBrooklyn, NY 11224",New York,Kings County,Brooklyn,Coney Island,2944,"2944 W 5th St #19c, Brooklyn, NY 11224, USA",40.5776924,-73.9737314
Brokered by DiTommaso Real Estate,Condo for sale,354900,2,1.0,673.0,160 72nd St Apt 713,"Brooklyn, NY 11209","160 72nd St Apt 713Brooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,160,"160 72nd St Apt 713, Brooklyn, NY 11209, USA",40.6343667,-74.0311335
Brokered by Keller Williams Realty Greater Nassau,Condo for sale,624999,3,2.0,2184.207862,1070 E 73rd St Unit 4C,"Brooklyn, NY 11234","1070 E 73rd St Unit 4CBrooklyn, NY 11234",New York,Kings County,Brooklyn,Bergen Beach,1070,"1070 E 73rd St #4c, Brooklyn, NY 11234, USA",40.6283771,-73.9175027
Brokered by COMPASS,Condo for sale,785000,2,2.0,968.0,16 Bay 25th St Unit 4A,"Brooklyn, NY 11214","16 Bay 25th St Unit 4ABrooklyn, NY 11214",New York,Kings County,Brooklyn,Bath Beach,16,"16 Bay 25th St #4a, Brooklyn, NY 11214, USA",40.6039146,-73.9980848
Brokered by Corcoran SoHo,Condo for sale,1700000,2,2.0,1580.0,984 Bergen Residence St Apt 1,"Brooklyn, NY 11216","984 Bergen Residence St Apt 1Brooklyn, NY 11216",New York,Kings County,Brooklyn,Crown Heights,984,"984 Bergen St #1, Brooklyn, NY 11216, USA",40.6763522,-73.9543474
Brokered by J. Milo Real Estate Ltd,Co-op for sale,339000,1,1.0,1085.0,9437 Shore Rd Apt C8,"Brooklyn, NY 11209","9437 Shore Rd Apt C8Brooklyn, NY 11209",New York,Kings County,Brooklyn,Fort Hamilton,9437,"9437 Shore Rd Apt C8, Brooklyn, NY 11209, USA",40.6171201,-74.0385203
Brokered by Corcoran Bedford Stuyvesant,Pending,349750,1,1.0,2184.207862,483 17th St # 2L,"Brooklyn, NY 11215","483 17th St # 2LBrooklyn, NY 11215",New York,Kings County,Brooklyn,Park Slope,483,"483 17th St #2l, Brooklyn, NY 11215, USA",40.6585622,-73.9825211
Brokered by Douglas Elliman - 1995 Broadway,Co-op for sale,175000,3,1.0,2184.207862,275 Webster Ave Apt 6G,"Brooklyn, NY 11230","275 Webster Ave Apt 6GBrooklyn, NY 11230",New York,Kings County,Brooklyn,Kensington,275,"275 Webster Ave #6g, Brooklyn, NY 11230, USA",40.6329634,-73.9709274
Brokered by eXp Realty BKNY,Co-op for sale,285000,1,1.0,750.0,1293 E 5th St Apt 6B,"Brooklyn, NY 11230","1293 E 5th St Apt 6BBrooklyn, NY 11230",New York,Kings County,Brooklyn,Midwood,1293,"1293 E 5th St #6b, Brooklyn, NY 11230, USA",40.6195811,-73.9706361
Brokered by Fillmore Real Estate,Condo for sale,725000,3,2.0,1185.0,1322 E 14th St Apt 4B,"Brooklyn, NY 11230","1322 E 14th St Apt 4BBrooklyn, NY 11230",New York,Kings County,Brooklyn,Midwood,1322,"1322 E 14th St #4b, Brooklyn, NY 11230, USA",40.6172572,-73.9611011
Brokered by Ilite Realty Inc,Condo for sale,849000,3,2.0,1241.0,398 Kings Hwy Unit 308,"Brooklyn, NY 11223","398 Kings Hwy Unit 308Brooklyn, NY 11223",New York,Kings County,Brooklyn,Gravesend,398,"398 Kings Hwy #308, Brooklyn, NY 11223, USA",40.604405,-73.9751935
Brokered by Jnm & Associates Inc,Co-op for sale,650000,3,1.0,2184.207862,116 Cambridge Pl Apt 3C,"Brooklyn, NY 11238","116 Cambridge Pl Apt 3CBrooklyn, NY 11238",New York,Kings County,Brooklyn,Clinton Hill,116,"116 Cambridge Pl #3c, Brooklyn, NY 11238, USA",40.6837918,-73.9631445
Brokered by TRACEY REAL ESTATE,Co-op for sale,174000,1,1.0,800.0,3105 Avenue V Apt 1H,"Brooklyn, NY 11229","3105 Avenue V Apt 1HBrooklyn, NY 11229",New York,Kings County,Brooklyn,Sheepshead Bay,3105,"3105 Ave V #1h, Brooklyn, NY 11229, USA",40.5997081,-73.9344974
Brokered by Corcoran Westside Columbus,Co-op for sale,1295000,2,2.0,2100.0,28 Old Fulton St # Thf,"Brooklyn, NY 11201","28 Old Fulton St # ThfBrooklyn, NY 11201",New York,Kings County,Brooklyn,Brooklyn Heights,28,"Eagle Warehouse & Storage Company, 28 Old Fulton St, Brooklyn, NY 11201, USA",40.702334,-73.9937463
Brokered by EXIT ALL SEASONS REALTY,Co-op for sale,209900,1,1.0,780.0,3845 Shore Pkwy Apt 5H,"Brooklyn, NY 11235","3845 Shore Pkwy Apt 5HBrooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,3845,"3845 Shore Pkwy #5h, Brooklyn, NY 11235, USA",40.586901,-73.932949
Brokered by COMPASS,Co-op for sale,539000,1,1.0,2184.207862,385 E 18th St Apt 6J,"Brooklyn, NY 11226","385 E 18th St Apt 6JBrooklyn, NY 11226",New York,Kings County,Brooklyn,Flatbush,385,"385 E 18th St #6j, Brooklyn, NY 11226, USA",40.6419847,-73.9614428
Brokered by Fillmore Real Estate,Co-op for sale,899000,2,2.0,1300.0,9201 Shore Rd Apt C507,"Brooklyn, NY 11209","9201 Shore Rd Apt C507Brooklyn, NY 11209",New York,Kings County,Brooklyn,Fort Hamilton,9201,"9201 Shore Rd #507, Brooklyn, NY 11209, USA",40.620502,-74.0396973
Brokered by COMPASS,Pending,395000,3,2.3738608579684373,381.0,192 Water St Ste C,"Brooklyn, NY 11201","192 Water St Ste CBrooklyn, NY 11201",New York,Kings County,Brooklyn,Dumbo,192,"192 Water St STE C, Brooklyn, NY 11201, USA",40.7028922,-73.9860614
Brokered by COMPASS,Pending,395000,3,2.3738608579684373,381.0,192 Water St Ste C,"Brooklyn, NY 11201","192 Water St Ste CBrooklyn, NY 11201",New York,Kings County,Brooklyn,Dumbo,192,"192 Water St STE C, Brooklyn, NY 11201, USA",40.7028922,-73.9860614
Brokered by Hometown Properties,Co-op for sale,335000,1,1.0,756.0,7901 4th Ave Apt E5,"Brooklyn, NY 11209","7901 4th Ave Apt E5Brooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,7901,"7901 4th Ave e5, Brooklyn, NY 11209, USA",40.6273371,-74.0262024
Brokered by COMPASS,Condo for sale,1495000,2,2.0,1098.0,84 Front St Apt 2B,"Brooklyn, NY 11201","84 Front St Apt 2BBrooklyn, NY 11201",New York,Kings County,Brooklyn,Dumbo,84,"84 Front St #2b, Brooklyn, NY 11201, USA",40.702357,-73.9892037
Brokered by KELLER WILLIAMS REALTY LANDMARK II,Pending,299999,2,1.0,650.0,124-21 Flatlands Ave Unit 8B,"Brooklyn, NY 11208","124-21 Flatlands Ave Unit 8BBrooklyn, NY 11208",New York,Kings County,Brooklyn,East New York,12421,"12421 Flatlands Ave #8b, Brooklyn, NY 11208, USA",40.657696,-73.8764091
"Brokered by Compass Greater Ny, Llc",Co-op for sale,549000,3,1.0,1200.0,7002 Ridge Blvd Apt D11,"Brooklyn, NY 11209","7002 Ridge Blvd Apt D11Brooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,7002,"7002 Ridge Blvd Apt D11, Brooklyn, NY 11209, USA",40.6358323,-74.0291372
Brokered by Sotheby's International Realty - Downtown Manhattan,Condo for sale,9500000,4,4.0,3655.0,1 John St # E,"Brooklyn, NY 11201","1 John St # EBrooklyn, NY 11201",New York,Kings County,Brooklyn,Dumbo,1,"John Street Park, 1 John St, Brooklyn, NY 11201, USA",40.7046228,-73.9878238
Brokered by COMPASS,Condo for sale,1100000,2,1.0,807.0,170 Broadway Apt 6A,"Brooklyn, NY 11211","170 Broadway Apt 6ABrooklyn, NY 11211",New York,Kings County,Brooklyn,Southside,170,"170 Broadway #6a, Brooklyn, NY 11211, USA",40.709905,-73.962869
Brokered by Corcoran Chelsea/Flatiron,Condo for sale,850000,1,1.0,626.0,158 India St Apt 3,"Brooklyn, NY 11222","158 India St Apt 3Brooklyn, NY 11222",New York,Kings County,Brooklyn,Greenpoint,158,"158 India St APT 3, Brooklyn, NY 11222, USA",40.7322099,-73.9535842
Brokered by COMPASS,Co-op for sale,1895000,3,2.0,2184.207862,378 4th St Apt 4,"Brooklyn, NY 11215","378 4th St Apt 4Brooklyn, NY 11215",New York,Kings County,Brooklyn,Park Slope,378,"378 4th St #4, Brooklyn, NY 11215, USA",40.6708384,-73.9812037
Brokered by COMPASS,Condo for sale,1695000,2,2.0,1117.0,175 Jackson St Apt 4D,"Brooklyn, NY 11211","175 Jackson St Apt 4DBrooklyn, NY 11211",New York,Kings County,Brooklyn,Williamsburg,175,"175 Jackson St #4d, Brooklyn, NY 11211, USA",40.7169665,-73.94377
Brokered by Jonarbri Realty,Co-op for sale,385000,2,1.0,2184.207862,420 44th St Apt 3,"Brooklyn, NY 11220","420 44th St Apt 3Brooklyn, NY 11220",New York,Kings County,Brooklyn,Sunset Park,420,"420 44th St #3, Brooklyn, NY 11220, USA",40.649346,-74.0086998
Brokered by Exp Realty,Co-op for sale,249999,2,1.0,750.0,2018 E 59th St Unit 159D,"Old Mill Basin, NY 11234","2018 E 59th St Unit 159DOld Mill Basin, NY 11234",New York,Kings County,Brooklyn,Mill Basin,2018,"2018 E 59th St # 159f, Brooklyn, NY 11234, USA",40.6152328,-73.9176941
Brokered by Piastro Realty LLC,Co-op for sale,311000,1,1.0,780.0,40 Brighton 1 Rd Unit 6B,"Brooklyn, NY 11235","40 Brighton 1 Rd Unit 6BBrooklyn, NY 11235",New York,Kings County,Brooklyn,Brighton Beach,40,"40 Brighton 1st Rd #6b, Brooklyn, NY 11235, USA",40.5756277,-73.9667833
Brokered by Corcoran Park Slope,Condo for sale,649000,3,2.0,804.0,326 Melrose St Apt 1A,"Brooklyn, NY 11237","326 Melrose St Apt 1ABrooklyn, NY 11237",New York,Kings County,Brooklyn,Bushwick,326,"326 Melrose St #1a, Brooklyn, NY 11237, USA",40.7031635,-73.9282437
Brokered by Hometown Properties,Co-op for sale,305000,1,1.0,750.0,7259 Shore Rd Apt 3G,"Brooklyn, NY 11209","7259 Shore Rd Apt 3GBrooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,7259,"7259 Shore Rd #3g, Brooklyn, NY 11209, USA",40.6347271,-74.036817
Brokered by Sowae Corp,Condo for sale,369000,3,1.0,2184.207862,720 57th St Apt 4C,"Brooklyn, NY 11220","720 57th St Apt 4CBrooklyn, NY 11220",New York,Kings County,Brooklyn,Sunset Park,720,"720 57th St #4c, Brooklyn, NY 11220, USA",40.637981,-74.009565
Brokered by RE MAX Edge,Co-op for sale,299000,1,1.0,750.0,7119 Shore Rd Apt 2C,"Brooklyn, NY 11209","7119 Shore Rd Apt 2CBrooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,7119,"7119 Shore Rd #2c, Brooklyn, NY 11209, USA",40.636031,-74.0365302
Brokered by TRACEY REAL ESTATE,Co-op for sale,699000,2,1.0,1100.0,125 Ocean Ave Apt 1J,"Brooklyn, NY 11225","125 Ocean Ave Apt 1JBrooklyn, NY 11225",New York,Kings County,Brooklyn,Little Caribbean,125,"125 Ocean Ave #1j, Brooklyn, NY 11225, USA",40.6599761,-73.9622977
Brokered by KELLER WILLIAMS REALTY EMPIRE,Co-op for sale,270000,3,1.0,275.0,300 8th Ave Apt 1N,"Brooklyn, NY 11215","300 8th Ave Apt 1NBrooklyn, NY 11215",New York,Kings County,Brooklyn,Park Slope,300,"300 8th Ave #1n, Brooklyn, NY 11215, USA",40.6692346,-73.9765732
Brokered by COMPASS,Co-op for sale,595000,3,2.0,2184.207862,775 Lafayette Ave Apt 6D,"Brooklyn, NY 11221","775 Lafayette Ave Apt 6DBrooklyn, NY 11221",New York,Kings County,Brooklyn,Bedford-Stuyvesant,775,"775 Lafayette Ave #6d, Brooklyn, NY 11221, USA",40.6912661,-73.9418745
Brokered by TDMT - The Development Marketing Team,Condo for sale,1475000,2,2.0,1048.0,429 Kent Ave Unit 902,"Brooklyn, NY 11249","429 Kent Ave Unit 902Brooklyn, NY 11249",New York,Kings County,Brooklyn,Southside,429,"429 Kent Ave #902, Brooklyn, NY 11249, USA",40.7095127,-73.9677693
Brokered by Sotheby's International Realty - Downtown Manhattan,Condo for sale,14995000,6,2.3738608579684373,8500.0,360 Furman St Apt 1216,"Brooklyn, NY 11201","360 Furman St Apt 1216Brooklyn, NY 11201",New York,Kings County,Brooklyn,Brooklyn Heights,360,"360 Furman St APT 1216, Brooklyn, NY 11201, USA",40.6935342,-74.0002618
Brokered by Corcoran Bedford Stuyvesant,Condo for sale,695000,2,2.0,845.0,508A Lexington Ave # 2,"Brooklyn, NY 11221","508A Lexington Ave # 2Brooklyn, NY 11221",New York,Kings County,Brooklyn,Bedford-Stuyvesant,508,"508 Lexington Ave #2, Brooklyn, NY 11221, USA",40.6886854,-73.9402301
Brokered by CENTURY 21 MK Realty,Condo for sale,699000,3,2.0,1779.0,1515 W 4th St Apt 1R,"Brooklyn, NY 11204","1515 W 4th St Apt 1RBrooklyn, NY 11204",New York,Kings County,Brooklyn,Bensonhurst,1515,"1515 W 4th St #1r, Brooklyn, NY 11204, USA",40.6104361,-73.9779065
Brokered by J Milo Real Estate,Condo for sale,199999,1,1.0,750.0,10 E 43rd St Apt 3K,"Brooklyn, NY 11203","10 E 43rd St Apt 3KBrooklyn, NY 11203",New York,Kings County,Brooklyn,Little Caribbean,10,"10 E 43rd St #3k, Brooklyn, NY 11203, USA",40.655858,-73.9377831
Brokered by Serhant,Condo for sale,7995000,3,4.0,2789.0,50 Bridge Park Dr Ph 1C,"Brooklyn, NY 11201","50 Bridge Park Dr Ph 1CBrooklyn, NY 11201",New York,Kings County,Brooklyn,Brooklyn Heights,50,"50 Bridge Park Dr Ph 1C, Brooklyn Heights, NY 11201, USA",40.692916,-74.0008815
Brokered by Coldwell Banker Reliable,Condo for sale,480000,1,1.0,506.0,2128 Ocean Ave Apt 5J,"Brooklyn, NY 11229","2128 Ocean Ave Apt 5JBrooklyn, NY 11229",New York,Kings County,Brooklyn,Homecrest,2128,"2128 Ocean Ave #5j, Brooklyn, NY 11229, USA",40.6098786,-73.9536851
Brokered by COMPASS,House for sale,1759000,3,2.3738608579684373,2100.0,348 E 4th St Unit 1,"Brooklyn, NY 11218","348 E 4th St Unit 1Brooklyn, NY 11218",New York,Kings County,Brooklyn,Kensington,348,"348 E 4th St #1, Brooklyn, NY 11218, USA",40.643712,-73.976793
Brokered by TDMT - The Development Marketing Team,Co-op for sale,499000,2,1.0,2184.207862,167 Havemeyer St Apt 8,"Brooklyn, NY 11211","167 Havemeyer St Apt 8Brooklyn, NY 11211",New York,Kings County,Brooklyn,Williamsburg,167,"167 Havemeyer St #8a, Brooklyn, NY 11211, USA",40.7109875,-73.9577649
Brokered by Corcoran Brooklyn Heights,Co-op for sale,1099000,2,1.0,2184.207862,143 Lafayette Ave Apt 1A,"Brooklyn, NY 11238","143 Lafayette Ave Apt 1ABrooklyn, NY 11238",New York,Kings County,Brooklyn,Fort Greene,143,"143 Lafayette Ave #1a, Brooklyn, NY 11205, USA",40.6876421,-73.9721671
Brokered by Keller Williams Realty Group,Condo for sale,275000,2,2.0,969.0,1086 E 73rd St Unit 75,"Brooklyn, NY 11234","1086 E 73rd St Unit 75Brooklyn, NY 11234",New York,Kings County,Brooklyn,Bergen Beach,1086,"1086 E 73rd St #75, Brooklyn, NY 11234, USA",40.6280579,-73.9171101
"Brokered by JOHN A MAGUIRE REAL ESTATE, LL",Pending,695000,2,2.0,1200.0,8701 Shore Rd Apt 344,"Brooklyn, NY 11209","8701 Shore Rd Apt 344Brooklyn, NY 11209",New York,Kings County,Brooklyn,Fort Hamilton,8701,"8701 Shore Rd Apt 344, Brooklyn, NY 11209, USA",40.6249201,-74.0404698
Brokered by RE MAX Edge,Pending,464998,2,2.0,1657.0,2650 Ocean Pkwy Apt 10P,"Brooklyn, NY 11235","2650 Ocean Pkwy Apt 10PBrooklyn, NY 11235",New York,Kings County,Brooklyn,Gravesend,2650,"2650 Ocean Pkwy #10b, Brooklyn, NY 11235, USA",40.5855624,-73.9669734
Brokered by RE MAX Edge,Pending,464998,2,2.0,1657.0,2650 Ocean Pkwy Apt 10P,"Brooklyn, NY 11235","2650 Ocean Pkwy Apt 10PBrooklyn, NY 11235",New York,Kings County,Brooklyn,Gravesend,2650,"2650 Ocean Pkwy #10b, Brooklyn, NY 11235, USA",40.5855624,-73.9669734
Brokered by BRISMAN REALTY,Co-op for sale,319999,1,1.0,660.0,1717 E 14th St Unit 2H,"Brooklyn, NY 11229","1717 E 14th St Unit 2HBrooklyn, NY 11229",New York,Kings County,Brooklyn,Homecrest,1717,"1717 E 14th St #2h, Brooklyn, NY 11229, USA",40.6077014,-73.958782
Brokered by RE MAX Edge,Condo for sale,999000,3,2.0,1301.0,1414 W 4th St Ph 5,"Brooklyn, NY 11204","1414 W 4th St Ph 5Brooklyn, NY 11204",New York,Kings County,Brooklyn,Bensonhurst,1414,"1414 W 4th St ph5, Brooklyn, NY 11204, USA",40.6116529,-73.978693
Brokered by Douglas Elliman - Central Nassau,Pending,400000,2,1.0,2184.207862,280 Dean St Apt 23,"Brooklyn, NY 11217","280 Dean St Apt 23Brooklyn, NY 11217",New York,Kings County,Brooklyn,Boerum Hill,280,"280 Dean St Apartment 23, Brooklyn, NY 11217, USA",40.684191,-73.982522
Brokered by GOLDEN REAL CORP.,Co-op for sale,289000,1,1.0,750.0,3100 Brighton 3rd St Apt 4B,"Brooklyn, NY 11235","3100 Brighton 3rd St Apt 4BBrooklyn, NY 11235",New York,Kings County,Brooklyn,Brighton Beach,3100,"3100 Brighton 3rd St #4b, Brooklyn, NY 11235, USA",40.5764319,-73.9643613
Brokered by RE MAX City Square,Co-op for sale,260000,1,1.0,800.0,2950 Ocean Ave Apt C11,"Brooklyn, NY 11235","2950 Ocean Ave Apt C11Brooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,2950,"2950 Ocean Ave #11, Brooklyn, NY 11235, USA",40.5892251,-73.94999
Brokered by RE/MAX Elite,Condo for sale,297000,3,1.0,600.0,40 Brighton 1st Rd Apt 2M,"Brooklyn, NY 11235","40 Brighton 1st Rd Apt 2MBrooklyn, NY 11235",New York,Kings County,Brooklyn,Brighton Beach,40,"40 Brighton 1st Rd #2m, Brooklyn, NY 11235, USA",40.5756277,-73.9667833
Brokered by Azbel Real Estate Inc,Co-op for sale,475000,2,2.0,1150.0,458 Neptune Ave Apt 4C,"Brooklyn, NY 11224","458 Neptune Ave Apt 4CBrooklyn, NY 11224",New York,Kings County,Brooklyn,Coney Island,458,"458 Neptune Ave #4c, Brooklyn, NY 11224, USA",40.5794182,-73.9709078
Brokered by COMPASS,Co-op for sale,209000,1,1.0,2184.207862,200-18 17th Ave Unit 2-97,"Bayside, NY 11360","200-18 17th Ave Unit 2-97Bayside, NY 11360",New York,Kings County,Brooklyn,Flatbush,200,"200 E 17th St 2 97, Brooklyn, NY 11226, USA",40.6456538,-73.9636266
Brokered by RE MAX Elite,Co-op for sale,259000,1,1.0,625.0,325 Marine Ave Apt C8,"Brooklyn, NY 11209","325 Marine Ave Apt C8Brooklyn, NY 11209",New York,Kings County,Brooklyn,Fort Hamilton,325,"325 Marine Ave Apt C8, Brooklyn, NY 11209, USA",40.6147332,-74.0337807
Brokered by Hometown Properties,Co-op for sale,188000,3,1.0,300.0,460 Ovington Ave Apt 5H,"Brooklyn, NY 11209","460 Ovington Ave Apt 5HBrooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,460,"460 Ovington Ave #5h, Brooklyn, NY 11209, USA",40.6327714,-74.022251
"Brokered by BEN BAY REALTY, CO.",Condo for sale,875000,2,2.0,1050.0,118 Battery Ave Apt 4C,"Brooklyn, NY 11209","118 Battery Ave Apt 4CBrooklyn, NY 11209",New York,Kings County,Brooklyn,Fort Hamilton,118,"118 Battery Ave #4c, Brooklyn, NY 11209, USA",40.6165537,-74.024429
Brokered by Piastro Realty LLC,Co-op for sale,525000,2,1.0,1300.0,50 Brighton 1 Rd Unit 2D,"Brooklyn, NY 11235","50 Brighton 1 Rd Unit 2DBrooklyn, NY 11235",New York,Kings County,Brooklyn,Brighton Beach,50,"50 Brighton 1st Rd #2d, Brooklyn, NY 11235, USA",40.5751942,-73.9669983
Brokered by BERGEN BASIN REALTY,Condo for sale,715000,2,2.0,1021.0,2805 E 26th St Apt 1A,"Brooklyn, NY 11235","2805 E 26th St Apt 1ABrooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,2805,"2805 E 26th St #1a, Brooklyn, NY 11235, USA",40.5846063,-73.9426052
Brokered by REAL NEW YORK - Lower East Side,Co-op for sale,589000,2,2.0,1100.0,10114 Fourth Ave Unit 22E,"Brooklyn, NY 11209","10114 Fourth Ave Unit 22EBrooklyn, NY 11209",New York,Kings County,Brooklyn,Fort Hamilton,10114,"10114 4th Ave #22a, Brooklyn, NY 11209, USA",40.6120095,-74.0345805
Brokered by RE MAX Elite,Co-op for sale,239000,3,1.0,450.0,9902 3rd Ave Apt 5P,"Brooklyn, NY 11209","9902 3rd Ave Apt 5PBrooklyn, NY 11209",New York,Kings County,Brooklyn,Fort Hamilton,9902,"9902 3rd Ave #5p, Brooklyn, NY 11209, USA",40.6141658,-74.0353827
Brokered by COMPASS,Townhouse for sale,1895000,5,4.0,2400.0,303 Van Brunt St Apt 1,"Brooklyn, NY 11231","303 Van Brunt St Apt 1Brooklyn, NY 11231",New York,Kings County,Brooklyn,Red Hook,303,"303 Van Brunt St #1, Brooklyn, NY 11231, USA",40.6785459,-74.0112783
Brokered by RE MAX Edge,Co-op for sale,525000,2,1.0,1000.0,6801 Shore Rd Apt 4J,"Brooklyn, NY 11220","6801 Shore Rd Apt 4JBrooklyn, NY 11220",New York,Kings County,Brooklyn,Bay Ridge,6801,"6801 Shore Rd #4j, Brooklyn, NY 11220, USA",40.6393755,-74.0352909
Brokered by Corcoran Brooklyn Heights,Condo for sale,750000,1,1.0,943.0,1 Tiffany Pl Apt 3N,"Brooklyn, NY 11231","1 Tiffany Pl Apt 3NBrooklyn, NY 11231",New York,Kings County,Brooklyn,Columbia Street Waterfront District,1,"1 Tiffany Pl #3b, Brooklyn, NY 11231, USA",40.6870254,-74.0004951
Brokered by Brp Associates Inc,Co-op for sale,175000,1,1.0,800.0,2232 Brigham St Apt 1J,"Brooklyn, NY 11229","2232 Brigham St Apt 1JBrooklyn, NY 11229",New York,Kings County,Brooklyn,Sheepshead Bay,2232,"2232 Brigham St #1j, Brooklyn, NY 11229, USA",40.5980473,-73.9354323
Brokered by The Agency,Co-op for sale,685000,1,1.0,2184.207862,225 Lincoln Pl Apt 3G,"Brooklyn, NY 11217","225 Lincoln Pl Apt 3GBrooklyn, NY 11217",New York,Kings County,Brooklyn,Park Slope,225,"225 Lincoln Pl #3g, Brooklyn, NY 11217, USA",40.6752414,-73.9729777
Brokered by HIGH CLASS REALTY SB LLC.,Condo for sale,559000,1,1.0,830.0,63 Brighton 2nd Pl Apt 4A,"Brooklyn, NY 11235","63 Brighton 2nd Pl Apt 4ABrooklyn, NY 11235",New York,Kings County,Brooklyn,Brighton Beach,63,"63 Brighton 2nd Pl #4a, Brooklyn, NY 11235, USA",40.5795498,-73.9658695
Brokered by RE MAX Edge,Co-op for sale,379000,2,1.0,1000.0,1680 Ocean Ave Apt 5L,"Brooklyn, NY 11230","1680 Ocean Ave Apt 5LBrooklyn, NY 11230",New York,Kings County,Brooklyn,Midwood,1680,"1680 Ocean Ave #5l, Brooklyn, NY 11230, USA",40.6211681,-73.9559582
Brokered by Remax Edge - RE/MAX EDGE,Co-op for sale,599000,2,2.0,1200.0,321 93rd St Apt 2,"Brooklyn, NY 11209","321 93rd St Apt 2Brooklyn, NY 11209",New York,Kings County,Brooklyn,Fort Hamilton,321,"321 93rd St Apt 2, Brooklyn, NY 11209, USA",40.6186895,-74.032363
Brokered by Inter Realty Llc,Multi-family home for sale,875000,9,6.0,5712.0,522 E 51st St Unit 6,"Brooklyn, NY 11203","522 E 51st St Unit 6Brooklyn, NY 11203",New York,Kings County,Brooklyn,East Flatbush,522,"522 E 51st St #6b, Brooklyn, NY 11203, USA",40.6488068,-73.9293919
"Brokered by Nest Seekers International, Long Island",Condo for sale,1530000,2,2.0,1229.0,26 Broadway Apt 402,"Brooklyn, NY 11249","26 Broadway Apt 402Brooklyn, NY 11249",New York,Kings County,Brooklyn,Southside,26,"26 Broadway APT 402, Brooklyn, NY 11249, USA",40.7102454,-73.9682413
Brokered by Fillmore Real Estate,Condo for sale,399000,1,1.0,561.0,2613 Emmons Ave Unit 326,"Brooklyn, NY 11235","2613 Emmons Ave Unit 326Brooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,2613,"2613 Emmons Ave #326, Brooklyn, NY 11235, USA",40.5839568,-73.9420847
Brokered by LoHo Realty Inc,Co-op for sale,565000,2,1.0,2184.207862,550 Grand St Apt H11E,"New York City, NY 10002","550 Grand St Apt H11ENew York City, NY 10002",New York,Kings County,Brooklyn,Southside,550,"550 Grand St #11e, Brooklyn, NY 11211, USA",40.7108846,-73.9496434
Brokered by Brown Harris Stevens,Co-op for sale,1200000,2,2.0,1100.0,185 Prospect Park SW Apt 304,"Brooklyn, NY 11218","185 Prospect Park SW Apt 304Brooklyn, NY 11218",New York,Kings County,Brooklyn,Windsor Terrace,185,"185 Prospect Park Southwest Apt 304, Brooklyn, NY 11218, USA",40.6533033,-73.9730719
Brokered by RE MAX Edge,Co-op for sale,219000,3,1.0,550.0,1119 Ocean Pkwy Unit 1O,"Brooklyn, NY 11230","1119 Ocean Pkwy Unit 1OBrooklyn, NY 11230",New York,Kings County,Brooklyn,Midwood,1119,"1119 Ocean Pkwy #1b, Brooklyn, NY 11230, USA",40.621071,-73.969227
Brokered by Coldwell Banker Reliable,Co-op for sale,279999,1,1.0,790.0,3235 Emmons Ave Apt 412,"Brooklyn, NY 11235","3235 Emmons Ave Apt 412Brooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,3235,"3235 Emmons Ave Apt 412, Brooklyn, NY 11235, USA",40.5844399,-73.9316116
Brokered by Ilite Realty Inc,Condo for sale,980000,3,3.0,1574.0,1740 W 4th St Apt 4C,"Brooklyn, NY 11223","1740 W 4th St Apt 4CBrooklyn, NY 11223",New York,Kings County,Brooklyn,Gravesend,1740,"1740 W 4th St #4c, Brooklyn, NY 11223, USA",40.6050673,-73.9776246
