BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by COMPASS,Co-op for sale,465000,2,2.0,2184.207862,420 E 51st St Apt 10C,"Manhattan, NY 10022","420 E 51st St Apt 10CManhattan, NY 10022",New York,New York County,New York,Manhattan,420,"420 E 51st St Apartment 10e, New York, NY 10022, USA",40.754032,-73.965157
Brokered by COMPASS,Co-op for sale,789000,2,1.0,2184.207862,400 E 77th St Apt 4E,"Manhattan, NY 10075","400 E 77th St Apt 4EManhattan, NY 10075",New York,New York County,New York,Manhattan,400,"400 E 77th St #4a, New York, NY 10075, USA",40.7707244,-73.9533267
Brokered by BHHS New York Properties,Co-op for sale,4050000,4,3.0,2184.207862,1060 Fifth Ave Unit 3C,"New York, NY 10128","1060 Fifth Ave Unit 3CNew York, NY 10128",New York,New York County,New York,Manhattan,1060,"1060 5th Ave #3c, New York, NY 10128, USA",40.7822029,-73.959633
Brokered by Douglas Elliman - 237 Smith St,Condo for sale,1250000,3,2.0,1281.0,425 14th St Unit D1 /D2,"Brooklyn, NY 11215","425 14th St Unit D1 /D2Brooklyn, NY 11215",New York,New York County,New York,Manhattan,425,"425 E 14th St d1, New York, NY 10009, USA",40.7308035,-73.9808981
Brokered by Redfin Real Estate,Co-op for sale,650000,2,1.0,2184.207862,332 W 101st St Apt 2R,"New York, NY 10025","332 W 101st St Apt 2RNew York, NY 10025",New York,New York County,New York,Manhattan,332,"332 W 101st St #2r, New York, NY 10025, USA",40.798761,-73.9721556
Brokered by Corcoran West Side,Co-op for sale,445000,1,1.0,2184.207862,25 Tudor City Pl Apt 419,"New York, NY 10017","25 Tudor City Pl Apt 419New York, NY 10017",10017,United States,New York,New York County,Manhattan,"Tudor City, New York, NY 10017, USA",40.7488491,-73.9716161
Brokered by COMPASS,Co-op for sale,449000,3,1.0,2184.207862,440 E 56th St Apt 4D,"Manhattan, NY 10022","440 E 56th St Apt 4DManhattan, NY 10022",New York,New York County,New York,Manhattan,440,"440 E 56th St #4b, New York, NY 10022, USA",40.7568629,-73.9621341
Brokered by Geo Real Estate Group Inc,Co-op for sale,375000,1,1.0,500.0,240 E 55th St Apt 8E,"New York, NY 10022","240 E 55th St Apt 8ENew York, NY 10022",New York,New York County,New York,Manhattan,240,"240 E 55th St #8e, New York, NY 10022, USA",40.7581216,-73.9670704
Brokered by COMPASS,Condo for sale,849000,2,1.0,720.0,150 W 51st St Apt 808,"Manhattan, NY 10019","150 W 51st St Apt 808Manhattan, NY 10019",New York,New York County,New York,Manhattan,150,"150 W 51st St #808, New York, NY 10019, USA",40.761427,-73.982584
Brokered by Level,Co-op for sale,220000,3,1.0,2184.207862,273 Bennett Ave Apt 6E,"New York, NY 10040","273 Bennett Ave Apt 6ENew York, NY 10040",New York,New York County,New York,Manhattan,273,"273 Bennett Ave #6e, New York, NY 10040, USA",40.8590729,-73.9322176
Brokered by Corcoran SoHo,Pending,350000,1,1.0,2184.207862,2088 Madison Ave Apt 1A,"New York, NY 10037","2088 Madison Ave Apt 1ANew York, NY 10037",New York,New York County,New York,Manhattan,2088,"2088 Madison Ave #1a, New York, NY 10037, USA",40.8099146,-73.9379084
Brokered by Sotheby's International Realty - Downtown Manhattan,Co-op for sale,299000,3,1.0,2184.207862,579 W 215th St Apt 9D,"New York, NY 10034","579 W 215th St Apt 9DNew York, NY 10034",New York,New York County,New York,Manhattan,579,"579 W 215th St #9d, New York, NY 10034, USA",40.8718895,-73.9188667
Brokered by Serhant,Condo for sale,3345000,2,2.0,1875.0,158 Franklin St Fl 3,"New York, NY 10013","158 Franklin St Fl 3New York, NY 10013",New York,New York County,New York,Manhattan,158,"158 Franklin St FL 3, New York, NY 10013, USA",40.7194435,-74.0081022
Brokered by Brown Harris Stevens - 445 Park Avenue,Co-op for sale,775000,1,1.0,2184.207862,401 W End Ave Unit 3E,"Manhattan, NY 10024","401 W End Ave Unit 3EManhattan, NY 10024",New York,New York County,New York,Manhattan,401,"401 West End Ave # 3d, New York, NY 10024, USA",40.7845412,-73.981249
Brokered by Serhant,Condo for sale,3345000,2,2.0,1875.0,158 Franklin St Fl 3,"New York, NY 10013","158 Franklin St Fl 3New York, NY 10013",New York,New York County,New York,Manhattan,158,"158 Franklin St FL 3, New York, NY 10013, USA",40.7194435,-74.0081022
"Brokered by Nest Seekers International, Midtown",Condo for sale,750000,3,2.0,1027.0,2132 2nd Ave Unit 7B,"New York, NY 10029","2132 2nd Ave Unit 7BNew York, NY 10029",New York,New York County,New York,Manhattan,2132,"2132 2nd Ave #7b, New York, NY 10029, USA",40.7929253,-73.9404138
Brokered by Brown Harris Stevens - 445 Park Avenue,Co-op for sale,775000,1,1.0,2184.207862,401 W End Ave Unit 3E,"Manhattan, NY 10024","401 W End Ave Unit 3EManhattan, NY 10024",New York,New York County,New York,Manhattan,401,"401 West End Ave # 3d, New York, NY 10024, USA",40.7845412,-73.981249
Brokered by COMPASS,Co-op for sale,7495000,6,4.0,2184.207862,151 E 79th St Fl 11,"Manhattan, NY 10075","151 E 79th St Fl 11Manhattan, NY 10075",New York,New York County,New York,Manhattan,151,"151 E 79th St Fl 11, New York, NY 10075, USA",40.775111,-73.958515
Brokered by Gerard R Desgranges,Co-op for sale,395000,1,1.0,550.0,170 W 85th St Apt 4NW,"New York, NY 10024","170 W 85th St Apt 4NWNew York, NY 10024",New York,New York County,New York,Manhattan,170,"170 W 85th St #4n, New York, NY 10024, USA",40.7867652,-73.9753353
Brokered by Bond New York- Columbus Circle,Co-op for sale,699000,2,1.0,800.0,7 W 92nd St Apt 5G,"New York, NY 10025","7 W 92nd St Apt 5GNew York, NY 10025",New York,New York County,New York,Manhattan,7,"7 W 92nd St #5g, New York, NY 10025, USA",40.7896573,-73.9673229
"Brokered by Nest Seekers International, Tribeca",Condo for sale,2550000,3,2.0,1525.0,422 W 49th St Apt 4A,"New York, NY 10019","422 W 49th St Apt 4ANew York, NY 10019",New York,New York County,New York,Manhattan,422,"422 W 49th St #4a, New York, NY 10019, USA",40.7631417,-73.9906014
Brokered by Elegran Real Estate And Development,Condo for sale,799000,1,1.0,684.0,155 E 34th St Apt 20A,"New York, NY 10016","155 E 34th St Apt 20ANew York, NY 10016",New York,New York County,New York,Manhattan,155,"155 E 34th St #20a, New York, NY 10016, USA",40.746232,-73.978689
Brokered by COMPASS,Co-op for sale,1650000,1,2.0,1000.0,92 Horatio St Apt 1L,"Manhattan, NY 10014","92 Horatio St Apt 1LManhattan, NY 10014",New York,New York County,New York,Manhattan,92,"92 Horatio St #1b, New York, NY 10014, USA",40.7385868,-74.0078404
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,6750000,3,3.0,3000.0,525 W 22nd St Apt 2F,"New York, NY 10011","525 W 22nd St Apt 2FNew York, NY 10011",New York,New York County,New York,Manhattan,525,"525 W 22nd St #2f, New York, NY 10011, USA",40.7476234,-74.0057263
Brokered by Douglas Elliman - 1995 Broadway,Co-op for sale,395000,3,1.0,2184.207862,69 W 9th St Apt 4C,"New York, NY 10011","69 W 9th St Apt 4CNew York, NY 10011",New York,New York County,New York,Manhattan,69,"69 W 9th St #4c, New York, NY 10011, USA",40.734266,-73.9987024
Brokered by The Agency,Condo for sale,2800000,2,2.0,1188.0,15 W 96th St Unit 14B,"New York, NY 10025","15 W 96th St Unit 14BNew York, NY 10025",New York,New York County,New York,Manhattan,15,"15 W 96th St #14b, New York, NY 10025, USA",40.792204,-73.9655642
Brokered by Brown Harris Stevens,Condo for sale,849500,2,2.0,975.0,161 E 110th St Apt 7A,"Manhattan, NY 10029","161 E 110th St Apt 7AManhattan, NY 10029",New York,New York County,New York,Manhattan,161-169,"161-169 E 110th St # 7e, New York, NY 10029, USA",40.7946402,-73.9434163
Brokered by Brown Harris Stevens,Co-op for sale,565000,1,1.0,2184.207862,107 W 70th St Apt 4F,"Manhattan, NY 10023","107 W 70th St Apt 4FManhattan, NY 10023",New York,New York County,New York,Manhattan,107,"107 W 70th St #4f, New York, NY 10023, USA",40.776443,-73.979985
Brokered by Serhant,Condo for sale,999000,2,2.0,1262.0,775 Riverside Dr Apt 5H,"New York, NY 10032","775 Riverside Dr Apt 5HNew York, NY 10032",New York,New York County,New York,Manhattan,775,"775 Riverside Dr #5h, New York, NY 10032, USA",40.834716,-73.9481517
Brokered by Oxford Property Group,Co-op for sale,399000,3,1.0,2184.207862,36 W 35th St Apt 5D,"New York, NY 10001","36 W 35th St Apt 5DNew York, NY 10001",New York,New York County,New York,Manhattan,36,"36 W 35th St #5d, New York, NY 10001, USA",40.7497074,-73.9859244
Brokered by COMPASS,Co-op for sale,895000,2,1.0,2184.207862,55 E 65th St Apt 4A,"Manhattan, NY 10065","55 E 65th St Apt 4AManhattan, NY 10065",New York,New York County,New York,Manhattan,55,"55 E 65th St #4a, New York, NY 10065, USA",40.7669715,-73.9674377
Brokered by Sotheby's International Realty - Downtown Manhattan,Co-op for sale,285000,3,1.0,2184.207862,417 E 87th St Apt 3B,"New York, NY 10128","417 E 87th St Apt 3BNew York, NY 10128",New York,New York County,New York,Manhattan,417,"417 E 87th St #3b, New York, NY 10128, USA",40.7772709,-73.9477614
Brokered by COMPASS,Co-op for sale,735000,1,1.0,800.0,205 W 95th St Apt 3B,"Manhattan, NY 10025","205 W 95th St Apt 3BManhattan, NY 10025",New York,New York County,New York,Manhattan,205,"205 W 95th St #3b, New York, NY 10025, USA",40.7938201,-73.9713411
Brokered by Sotheby's International Realty - Downtown Manhattan,Co-op for sale,2950000,2,2.0,2184.207862,20 Bond St Apt 2,"New York, NY 10012","20 Bond St Apt 2New York, NY 10012",New York,New York County,New York,Manhattan,20,"20 Bond St Apt 2, New York, NY 10012, USA",40.7267495,-73.9938034
Brokered by COMPASS,Co-op for sale,899000,2,1.0,2184.207862,345 W 55th St Apt 6B,"Manhattan, NY 10019","345 W 55th St Apt 6BManhattan, NY 10019",New York,New York County,New York,Manhattan,345,"345 W 55th St #6b, New York, NY 10019, USA",40.7661581,-73.985324
Brokered by Serhant,Co-op for sale,5995000,4,4.0,2184.207862,110 Franklin St Unit 1,"New York, NY 10013","110 Franklin St Unit 1New York, NY 10013",New York,New York County,New York,Manhattan,110,"110 Franklin St #1, New York, NY 10013, USA",40.7187102,-74.005987
Brokered by COMPASS,Co-op for sale,2000000,3,2.0,1800.0,106 E 85th St Apt 5S,"Manhattan, NY 10028","106 E 85th St Apt 5SManhattan, NY 10028",New York,New York County,New York,Manhattan,106,"106 E 85th St #5c, New York, NY 10028, USA",40.779073,-73.957175
Brokered by TDMT - The Development Marketing Team,Condo for sale,595000,3,1.0,721.0,595 Main St Apt 410,"Roosevelt Island, NY 10044","595 Main St Apt 410Roosevelt Island, NY 10044",New York,New York County,New York,Manhattan,595,"595 Main St #410, New York, NY 10044, USA",40.7630313,-73.9492357
Brokered by The Agency,Co-op for sale,770000,2,1.0,2184.207862,66 W 84th St Apt 4A,"New York, NY 10024","66 W 84th St Apt 4ANew York, NY 10024",New York,New York County,New York,Manhattan,66,"66 W 84th St #4a, New York, NY 10024, USA",40.7849377,-73.9729247
Brokered by Corcoran East Side,Multi-family home for sale,750000,1,1.0,630.0,504 W 110th St Apt 9C,"New York, NY 10025","504 W 110th St Apt 9CNew York, NY 10025",New York,New York County,New York,Manhattan,504,"504 W 110th St #9c, New York, NY 10025, USA",40.8032133,-73.9648078
Brokered by Corcoran Bedford Stuyvesant,Co-op for sale,549000,1,1.0,2184.207862,56 Jane St Apt 1B,"New York, NY 10014","56 Jane St Apt 1BNew York, NY 10014",New York,New York County,New York,Manhattan,56,"56 Jane St #1b, New York, NY 10014, USA",40.7380264,-74.0053843
Brokered by COMPASS,Co-op for sale,825000,2,1.0,2184.207862,250 W 103rd St Apt 7D,"Manhattan, NY 10025","250 W 103rd St Apt 7DManhattan, NY 10025",New York,New York County,New York,Manhattan,250,"250 W 103rd St Apt 7b, New York, NY 10025, USA",40.7991571,-73.9690321
Brokered by COMPASS,Townhouse for sale,2900000,3,3.0,1979.0,845 United Nations Plz Apt 6A,"Manhattan, NY 10017","845 United Nations Plz Apt 6AManhattan, NY 10017",New York,New York County,New York,Manhattan,845,"845 United Nations Plaza APT 6D, New York, NY 10017, USA",40.7525683,-73.9678256
Brokered by COMPASS,Co-op for sale,825000,2,1.0,2184.207862,250 W 103rd St Apt 7D,"Manhattan, NY 10025","250 W 103rd St Apt 7DManhattan, NY 10025",New York,New York County,New York,Manhattan,250,"250 W 103rd St Apt 7b, New York, NY 10025, USA",40.7991571,-73.9690321
"Brokered by Nest Seekers International, Midtown",Co-op for sale,545000,1,1.0,2184.207862,445 E 86th St Apt 16C,"New York, NY 10028","445 E 86th St Apt 16CNew York, NY 10028",New York,New York County,New York,Manhattan,445,"445 East 86th St #16c, New York, NY 10028, USA",40.7763285,-73.9475088
Brokered by BHHS New York Properties,Co-op for sale,1075000,2,2.0,1250.0,310 Lexington Ave Unit 10FG,"New York, NY 10016","310 Lexington Ave Unit 10FGNew York, NY 10016",New York,New York County,New York,Manhattan,310,"310 Lexington Ave #10f, New York, NY 10016, USA",40.7487581,-73.9782786
Brokered by Sotheby's International Realty - Downtown Manhattan,Pending,998000,3,2.0,1600.0,309 E 108th St Apt 2B,"New York, NY 10029","309 E 108th St Apt 2BNew York, NY 10029",New York,New York County,New York,Manhattan,309,"309 E 108th St #2b, New York, NY 10029, USA",40.7917785,-73.9406204
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Condo for sale,779000,1,1.0,517.0,186 W 80th St Apt 3A,"New York, NY 10024","186 W 80th St Apt 3ANew York, NY 10024",New York,New York County,New York,Manhattan,186,"186 W 80th St #3a, New York, NY 10024, USA",40.7835114,-73.9776775
Brokered by Corcoran Williamsburg Bedford,Condo for sale,1399999,2,2.0,1041.0,330 E 38th St Apt 14L,"New York, NY 10016","330 E 38th St Apt 14LNew York, NY 10016",New York,New York County,New York,Manhattan,330,"330 E 38th St #14l, New York, NY 10016, USA",40.7462651,-73.972462
"Brokered by Nest Seekers International, Midtown",Condo for sale,11500000,6,7.0,4908.0,522 W 29th St Unit 3AB,"New York, NY 10001","522 W 29th St Unit 3ABNew York, NY 10001",New York,New York County,New York,Manhattan,522,"522 W 29th St #3a, New York, NY 10001, USA",40.7518261,-74.002774
"Brokered by Nest Seekers International, Midtown",Condo for sale,1479000,2,1.0,2184.207862,36 Gramercy Park E Apt 5S,"New York, NY 10003","36 Gramercy Park E Apt 5SNew York, NY 10003",New York,New York County,New York,Manhattan,36,"36 Gramercy Park E #5s, New York, NY 10003, USA",40.7375223,-73.9849542
Brokered by Corcoran East Side,Co-op for sale,2250000,3,2.0,2025.0,455 E 51st St # 4A,"New York, NY 10022","455 E 51st St # 4ANew York, NY 10022",New York,New York County,New York,Manhattan,455,"455 E 51st St #4a, New York, NY 10022, USA",40.7540096,-73.9637466
Brokered by COMPASS,Condo for sale,799000,2,2.0,922.0,265 W 131st St Apt 4,"Manhattan, NY 10027","265 W 131st St Apt 4Manhattan, NY 10027",New York,New York County,New York,Manhattan,265,"265 W 131st St #4, New York, NY 10027, USA",40.8138919,-73.9476673
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,1195000,1,2.0,2184.207862,300 E 74th St Apt 22E,"New York, NY 10021","300 E 74th St Apt 22ENew York, NY 10021",New York,New York County,New York,Manhattan,300,"300 E 74th St #22e, New York, NY 10021, USA",40.769824,-73.9571759
Brokered by Brown Harris Stevens,Co-op for sale,399000,1,1.0,2184.207862,445 E 86th St Apt 3J,"Manhattan, NY 10028","445 E 86th St Apt 3JManhattan, NY 10028",New York,New York County,New York,Manhattan,445,"445 East 86th St #3c, New York, NY 10028, USA",40.7763285,-73.9475088
"Brokered by Robert Defalco Realty, Inc.",Pending,1245000,4,3.0,2388.0,44 Summit Ave,"Staten Island, NY 10306","44 Summit AveStaten Island, NY 10306",10306,United States,New York,Richmond County,Summit Avenue,"44 Summit Ave, Staten Island, NY 10306, USA",40.5771597,-74.123973
Brokered by Bond New York- Columbus Circle,Co-op for sale,585000,1,1.0,2184.207862,136 W 81st St Apt 4F,"New York, NY 10024","136 W 81st St Apt 4FNew York, NY 10024",New York,New York County,New York,Manhattan,136,"136 W 81st St #4f, New York, NY 10024, USA",40.7836953,-73.9760584
Brokered by Bond New York- Columbus Circle,Co-op for sale,585000,1,1.0,2184.207862,136 W 81st St Apt 4F,"New York, NY 10024","136 W 81st St Apt 4FNew York, NY 10024",New York,New York County,New York,Manhattan,136,"136 W 81st St #4f, New York, NY 10024, USA",40.7836953,-73.9760584
Brokered by Douglas Elliman - 1995 Broadway,Co-op for sale,395000,3,1.0,2184.207862,140 W 69th St Apt 106C,"New York, NY 10023","140 W 69th St Apt 106CNew York, NY 10023",New York,New York County,New York,Manhattan,140,"140 W 69th St Apt 106, New York, NY 10023, USA",40.7758661,-73.981473
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,365000,1,1.0,2184.207862,175 Rivington St Apt 1A,"New York, NY 10002","175 Rivington St Apt 1ANew York, NY 10002",New York,New York County,New York,Manhattan,175,"175 Rivington St #1a, New York, NY 10002, USA",40.7187352,-73.9847294
Brokered by COMPASS,Co-op for sale,475000,3,1.0,2184.207862,41 Jane St Apt 4C,"Manhattan, NY 10014","41 Jane St Apt 4CManhattan, NY 10014",New York,New York County,New York,Manhattan,41,"41 Jane St #4c, New York, NY 10014, USA",40.7383084,-74.0046097
Brokered by COMPASS,Co-op for sale,285000,3,1.0,2184.207862,45 Tudor City Pl Apt 708,"Manhattan, NY 10017","45 Tudor City Pl Apt 708Manhattan, NY 10017",New York,New York County,New York,Manhattan,45,"45 Tudor City Pl Apt 708, New York, NY 10017, USA",40.7489931,-73.97025
Brokered by The Bouklis Group - The Bouklis Group Astoria,House for sale,1988800,3,4.0,2071.0,145-60 5th Ave Unit 1FAM,"Whitestone, NY 11357","145-60 5th Ave Unit 1FAMWhitestone, NY 11357",New York,New York County,New York,Manhattan,145,"145 5th Ave #1, New York, NY 10010, USA",40.7400544,-73.9903941
Brokered by Douglas Elliman - 690 Washington,Co-op for sale,3300000,2,2.0,2184.207862,6 E 68th St Apt 2,"New York, NY 10065","6 E 68th St Apt 2New York, NY 10065",New York,New York County,New York,Manhattan,6,"6 E 68th St #2, New York, NY 10065, USA",40.769433,-73.9683331
Brokered by Corcoran SoHo,Co-op for sale,3345000,4,4.0,3000.0,151 W 86th St Apt 3D,"New York, NY 10024","151 W 86th St Apt 3DNew York, NY 10024",New York,New York County,New York,Manhattan,151,"151 W 86th St #3d, New York, NY 10024, USA",40.7875112,-73.9739349
Brokered by BHHS New York Properties,Co-op for sale,899000,1,2.0,2184.207862,41 W 96th St Unit 9D,"New York, NY 10025","41 W 96th St Unit 9DNew York, NY 10025",New York,New York County,New York,Manhattan,41,"41 W 96th St #9d, New York, NY 10025, USA",40.7926602,-73.9663357
Brokered by Corcoran Chelsea/Flatiron,Condo for sale,5000000,3,3.0,2162.0,71 Park Ave # 10AB,"New York, NY 10016","71 Park Ave # 10ABNew York, NY 10016",New York,New York County,New York,Manhattan,71,"71 Park Ave #10a-B, New York, NY 10016, USA",40.749728,-73.978916
Brokered by Corcoran East Side,Co-op for sale,1995000,2,2.0,1200.0,40 W 67th St Apt 8B,"New York, NY 10023","40 W 67th St Apt 8BNew York, NY 10023",New York,New York County,New York,Manhattan,40,"40 W 67th St #8b, New York, NY 10023, USA",40.773416,-73.979787
Brokered by Douglas Elliman - 140 Franklin,Co-op for sale,1295000,2,1.0,2184.207862,156 Bank St Apt 1A,"New York, NY 10014","156 Bank St Apt 1ANew York, NY 10014",New York,New York County,New York,Manhattan,156,"156 Bank St #1a, New York, NY 10014, USA",40.7359888,-74.0091474
Brokered by Corcoran East Side,Co-op for sale,1995000,2,2.0,1200.0,40 W 67th St Apt 8B,"New York, NY 10023","40 W 67th St Apt 8BNew York, NY 10023",New York,New York County,New York,Manhattan,40,"40 W 67th St #8b, New York, NY 10023, USA",40.773416,-73.979787
Brokered by Serhant,Co-op for sale,399000,3,1.0,2184.207862,530 E 84th St Apt 1M,"New York, NY 10028","530 E 84th St Apt 1MNew York, NY 10028",New York,New York County,New York,Manhattan,530,"530 E 84th St #1m, New York, NY 10028, USA",40.7738633,-73.9465735
Brokered by Corcoran East Side,Co-op for sale,1495000,3,2.0,1650.0,215 W 98th St Apt 5C,"New York, NY 10025","215 W 98th St Apt 5CNew York, NY 10025",New York,New York County,New York,Manhattan,215,"215 W 98th St #5c, New York, NY 10025, USA",40.7958454,-73.9702391
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,3400000,3,3.0,2184.207862,65 Central Park W Apt 10C,"New York, NY 10023","65 Central Park W Apt 10CNew York, NY 10023",New York,New York County,New York,Manhattan,65,"65 Central Park W #10c, New York, NY 10023, USA",40.7727705,-73.9787651
Brokered by Brown Harris Stevens - 1926 Broadway,Co-op for sale,675000,3,1.0,2184.207862,1793 Riverside Dr Apt 4F,"Manhattan, NY 10034","1793 Riverside Dr Apt 4FManhattan, NY 10034",New York,New York County,New York,Manhattan,1793,"1793 Riverside Dr #4f, New York, NY 10034, USA",40.8667064,-73.9304963
Brokered by COMPASS,Condo for sale,4200000,3,3.0,2584.0,16 Warren St Apt 5,"Manhattan, NY 10007","16 Warren St Apt 5Manhattan, NY 10007",New York,New York County,New York,Manhattan,16,"16 Warren St APT 5, New York, NY 10007, USA",40.7142326,-74.0075258
"Brokered by Nest Seekers International, Tribeca",Co-op for sale,455000,1,1.0,725.0,415 E 85th St Apt 1A,"New York, NY 10028","415 E 85th St Apt 1ANew York, NY 10028",New York,New York County,New York,Manhattan,415,"415 E 85th St #1a, New York, NY 10028, USA",40.7760324,-73.9487922
Brokered by Corcoran Chelsea/Flatiron,Condo for sale,6500000,3,4.0,2190.0,50 W 30th St Ph 2,"New York, NY 10001","50 W 30th St Ph 2New York, NY 10001",New York,New York County,New York,Manhattan,50,"50 W 30th St Ph 2, New York, NY 10001, USA",40.746995,-73.989381
Brokered by Oxford Property Group,Pending,799000,3,1.0,1200.0,177 W 83rd St Apt 4S,"New York, NY 10024","177 W 83rd St Apt 4SNew York, NY 10024",New York,New York County,New York,Manhattan,177,"177 W 83rd St #4s, New York, NY 10024, USA",40.7856899,-73.976047
Brokered by Hauseit LLC - Hauseit LLC,Co-op for sale,599000,2,2.0,1350.0,4 E 95th St Unit 1B,"New York, NY 10128","4 E 95th St Unit 1BNew York, NY 10128",New York,New York County,New York,Manhattan,4,"4 E 95th St #1b, New York, NY 10128, USA",40.7868163,-73.9557515
Brokered by COMPASS,Co-op for sale,1295000,2,2.0,2184.207862,71 E 77th St Apt 9C,"Manhattan, NY 10075","71 E 77th St Apt 9CManhattan, NY 10075",New York,New York County,New York,Manhattan,71,"71 E 77th St Apt 9b, New York, NY 10075, USA",40.774576,-73.9624413
Brokered by Manhattan Network Inc,Condo for sale,479900,1,1.0,550.0,2141 2nd Ave Unit 5C,"New York, NY 10029","2141 2nd Ave Unit 5CNew York, NY 10029",New York,New York County,New York,Manhattan,2141,"2141 2nd Ave #5c, New York, NY 10029, USA",40.7934089,-73.9407833
Brokered by Manhattan Network Inc,Condo for sale,479900,1,1.0,550.0,2141 2nd Ave Unit 5C,"New York, NY 10029","2141 2nd Ave Unit 5CNew York, NY 10029",New York,New York County,New York,Manhattan,2141,"2141 2nd Ave #5c, New York, NY 10029, USA",40.7934089,-73.9407833
Brokered by COMPASS,Co-op for sale,1295000,2,2.0,2184.207862,71 E 77th St Apt 9C,"Manhattan, NY 10075","71 E 77th St Apt 9CManhattan, NY 10075",New York,New York County,New York,Manhattan,71,"71 E 77th St Apt 9b, New York, NY 10075, USA",40.774576,-73.9624413
Brokered by COMPASS,Co-op for sale,4400000,3,3.0,3500.0,141 W 26th St Apt 2,"Manhattan, NY 10001","141 W 26th St Apt 2Manhattan, NY 10001",New York,New York County,New York,Manhattan,141,"141 W 26th St Apt 2, New York, NY 10001, USA",40.7454222,-73.9925061
Brokered by Brown Harris Stevens,Condo for sale,17500000,7,4.0,6300.0,140 Franklin St Apt 2B,"Manhattan, NY 10013","140 Franklin St Apt 2BManhattan, NY 10013",New York,New York County,New York,Manhattan,140,"140 Franklin St #2b, New York, NY 10013, USA",40.7193658,-74.0072206
Brokered by COMPASS,Co-op for sale,599000,1,1.0,755.0,452 W 50th St Apt 4W,"Manhattan, NY 10019","452 W 50th St Apt 4WManhattan, NY 10019",New York,New York County,New York,Manhattan,452,"452 W 50th St #4a, New York, NY 10019, USA",40.7643103,-73.9913297
Brokered by COMPASS,Condo for sale,1395000,3,2.0,1494.0,1 Wall Street Ct Apt 505,"Manhattan, NY 10005","1 Wall Street Ct Apt 505Manhattan, NY 10005",New York,New York County,New York,Manhattan,1,"1 Wall St APT 505, New York, NY 10005, USA",40.705216,-74.0085311
Brokered by Brown Harris Stevens,Co-op for sale,2850000,3,2.0,2184.207862,520 Laguardia Pl Apt 7N,"Manhattan, NY 10012","520 Laguardia Pl Apt 7NManhattan, NY 10012",New York,New York County,New York,Manhattan,520,"520 LaGuardia Pl Apt 7s, New York, NY 10012, USA",40.7282135,-73.9990284
Brokered by Epic Homes NY,Condo for sale,1499999,2,2.0,901.0,8 W 65th St Unit 3,"New York, NY 10023","8 W 65th St Unit 3New York, NY 10023",New York,New York County,New York,Manhattan,8,"8 W 65th St APT 3A, New York, NY 10023, USA",40.7718553,-73.9799842
Brokered by ETPG - Eastpointe Properties Group,Condo for sale,1395000,1,1.0,2184.207862,420 W 23rd St Apt 2B,"New York, NY 10011","420 W 23rd St Apt 2BNew York, NY 10011",New York,New York County,New York,Manhattan,420,"420 W 23rd St #2b, New York, NY 10011, USA",40.7467155,-74.0024044
Brokered by Elegran Real Estate And Development,Co-op for sale,1495000,4,4.0,2600.0,315 E 65th St Apt 11C,"New York, NY 10065","315 E 65th St Apt 11CNew York, NY 10065",New York,New York County,New York,Manhattan,315,"315 E 65th St #11c, New York, NY 10065, USA",40.764197,-73.960624
Brokered by Highline Residential - Highline Residential,Co-op for sale,325000,4,1.0,2184.207862,229 W 144th St Apt 34,"New York, NY 10030","229 W 144th St Apt 34New York, NY 10030",New York,New York County,New York,Manhattan,229,"229 W 144th St Apt 34, New York, NY 10030, USA",40.8214364,-73.9403013
Brokered by COMPASS,Condo for sale,1995000,2,2.0,1562.0,223 W 80th St Apt 6,"Manhattan, NY 10024","223 W 80th St Apt 6Manhattan, NY 10024",New York,New York County,New York,Manhattan,223,"223 W 80th St APT 6, New York, NY 10024, USA",40.7845327,-73.9789122
NoBroker,Co-op for sale,430000,3,1.0,2184.207862,2 Tudor City Pl Apt 4OS,"New York, NY 10017","2 Tudor City Pl Apt 4OSNew York, NY 10017",New York,New York County,New York,Manhattan,2,"2 Tudor City Pl #4d, New York, NY 10017, USA",40.7482797,-73.9715473
Brokered by Brown Harris Stevens,Co-op for sale,329000,1,1.0,2184.207862,187 Pinehurst Ave Apt 4I,"Manhattan, NY 10033","187 Pinehurst Ave Apt 4IManhattan, NY 10033",New York,New York County,New York,Manhattan,187,"187 Pinehurst Ave #4a, New York, NY 10033, USA",40.8544444,-73.9377977
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,825000,1,1.0,750.0,132 E 35th St Unit 10L,"New York, NY 10016","132 E 35th St Unit 10LNew York, NY 10016",New York,New York County,New York,Manhattan,132,"132 E 35th St #10b, New York, NY 10016, USA",40.7468058,-73.9797483
