BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by Excellent Realty Llc,Multi-family home for sale,2350000,6,4.0,2700.0,166-32 16th Rd,"Whitestone, NY 11357","166-32 16th RdWhitestone, NY 11357",United States,New York,Queens County,Queens,16th Road,"166-32 16th Rd, Flushing, NY 11357, USA",40.7832315,-73.7958397
Brokered by Century Homes Realty Group LLC,House for sale,1788000,4,4.0,2716.0,39-22 221st St,"Bayside, NY 11361","39-22 221st StBayside, NY 11361",United States,New York,Queens County,Queens,221st Street,"39-22 221st St, Flushing, NY 11361, USA",40.7661326,-73.7627478
Brokered by Apple Realty Group Corp,Multi-family home for sale,1590000,5,4.0,2880.0,33-37 71st St,"Jackson Heights, NY 11372","33-37 71st StJackson Heights, NY 11372",United States,New York,Queens County,Queens,71st Street,"33-37 71st St, Flushing, NY 11372, USA",40.7533323,-73.8951855
Brokered by ROCKAWAY PROPERTIES,Multi-family home for sale,1075000,5,4.0,2905.0,205 Aquatic Pl,"Arverne, NY 11692","205 Aquatic PlArverne, NY 11692",United States,New York,Queens County,Queens,Aquatic Place,"205 Aquatic Pl, Arverne, NY 11692, USA",40.5890901,-73.8022167
Brokered by BERKSHIRE HATHAWAY,House for sale,975000,3,2.0,2184.207862,88-44 202nd St,"Hollis, NY 11423","88-44 202nd StHollis, NY 11423",United States,New York,Queens County,Queens,202nd Street,"88-44 202nd St, Hollis, NY 11423, USA",40.7187283,-73.7613065
Brokered by Winzone Realty Inc,Co-op for sale,329000,2,1.0,2184.207862,196-58 67 Ave Unit 2,"Fresh Meadows, NY 11365","196-58 67 Ave Unit 2Fresh Meadows, NY 11365",United States,New York,Queens County,Queens,67th Avenue,"19658 67th Ave, Fresh Meadows, NY 11365, USA",40.7389649,-73.7774313
Brokered by Cypress Estates Realty LLC,Multi-family home for sale,999990,6,4.0,2184.207862,215-20 104th Ave,"Queens Village, NY 11429","215-20 104th AveQueens Village, NY 11429",United States,New York,Queens County,Queens,104th Avenue,"215-20 104th Ave, Queens Village, NY 11429, USA",40.7118837,-73.742941
Brokered by qvtopservice,Co-op for sale,310000,2,1.0,2184.207862,68-02 140th St Unit A,"Kew Gardens Hills, NY 11367","68-02 140th St Unit AKew Gardens Hills, NY 11367",United States,New York,Queens County,Queens,140th Street,"68-2 140th St, Flushing, NY 11367, USA",40.7318363,-73.8270224
Brokered by Maureen Folan R E Group Llc,Pending,1425000,4,3.0,2184.207862,159-18 28 Ave,"Flushing, NY 11358","159-18 28 AveFlushing, NY 11358",United States,New York,Queens County,Queens,28th Avenue,"159-18 28th Ave, Flushing, NY 11358, USA",40.7719037,-73.8044794
Brokered by EXP Realty,Condo for sale,675000,2,2.0,904.0,92-29 Queens Blvd Unit 7H116,"Rego Park, NY 11374","92-29 Queens Blvd Unit 7H116Rego Park, NY 11374",United States,New York,Queens County,Queens,Queens Boulevard,"92-29 Queens Blvd, Rego Park, NY 11374, USA",40.7324713,-73.8670804
Brokered by Realty Connect USA LLC,Multi-family home for sale,999999,3,2.0,2184.207862,94-24 53rd Ave,"Elmhurst, NY 11373","94-24 53rd AveElmhurst, NY 11373",United States,New York,Queens County,Queens,53rd Avenue,"94-24 53rd Ave, Elmhurst, NY 11373, USA",40.7392278,-73.8677036
Brokered by Prime Realty,Multi-family home for sale,1199000,6,3.0,2184.207862,79-28 68th Ave,"Middle Village, NY 11379","79-28 68th AveMiddle Village, NY 11379",United States,New York,Queens County,Queens,68th Avenue,"79-28 68th Ave, Middle Village, NY 11379, USA",40.711017,-73.8723608
Brokered by Exit Realty Prime,Pending,765000,4,2.0,2184.207862,46-10 Glenwood St,"Little Neck, NY 11362","46-10 Glenwood StLittle Neck, NY 11362",United States,New York,Queens County,Queens,Glenwood Street,"46-10 Glenwood St, Flushing, NY 11362, USA",40.7714061,-73.732929
Brokered by Prime Realty,Multi-family home for sale,1199000,6,3.0,2184.207862,79-28 68th Ave,"Middle Village, NY 11379","79-28 68th AveMiddle Village, NY 11379",United States,New York,Queens County,Queens,68th Avenue,"79-28 68th Ave, Middle Village, NY 11379, USA",40.711017,-73.8723608
Brokered by Macaluso Realty,Townhouse for sale,849000,3,2.0,1296.0,66-27 Gray St,"Middle Village, NY 11379","66-27 Gray StMiddle Village, NY 11379",United States,New York,Queens County,Queens,Gray Street,"66-27 Gray St, Flushing, NY 11379, USA",40.7149915,-73.8775275
Brokered by Douglas Elliman - Bayside,Multi-family home for sale,999000,4,3.0,2184.207862,60-65 55th St,"Maspeth, NY 11378","60-65 55th StMaspeth, NY 11378",United States,New York,Queens County,Queens,55th Street,"60-65 55th St, Flushing, NY 11378, USA",40.7148444,-73.9102315
Brokered by Prospes Real Estate Corp,Multi-family home for sale,1280000,9,6.0,2184.207862,99-11 43rd Ave,"Corona, NY 11368","99-11 43rd AveCorona, NY 11368",United States,New York,Queens County,Queens,43rd Avenue,"99-11 43rd Ave, Flushing, NY 11368, USA",40.7468366,-73.8644973
Brokered by Myc & Associates Inc,Multi-family home for sale,5827000,3,2.3738608579684373,55300.0,9944 62nd Ave,"Queens, NY 11374","9944 62nd AveQueens, NY 11374",United States,New York,Queens County,Queens,62nd Avenue,"99-44 62nd Ave, Flushing, NY 11374, USA",40.7352736,-73.8566546
Brokered by Myc & Associates Inc,Multi-family home for sale,5827000,3,2.3738608579684373,55300.0,9944 62nd Ave,"Queens, NY 11374","9944 62nd AveQueens, NY 11374",United States,New York,Queens County,Queens,62nd Avenue,"99-44 62nd Ave, Flushing, NY 11374, USA",40.7352736,-73.8566546
Brokered by RE/MAX Team,Pending,758888,4,2.0,2184.207862,40-26 Benham St,"Elmhurst, NY 11373","40-26 Benham StElmhurst, NY 11373",United States,New York,Queens County,Queens,Benham Street,"40-26 Benham St, Elmhurst, NY 11373, USA",40.7479833,-73.8746835
Brokered by RE/MAX Team,Multi-family home for sale,1288000,5,5.0,2500.0,48-36 65th Pl,"Woodside, NY 11377","48-36 65th PlWoodside, NY 11377",United States,New York,Queens County,Queens,65th Place,"48-36 65th Pl, Flushing, NY 11377, USA",40.7374104,-73.9002424
Brokered by E Realty International Corp,Multi-family home for sale,2290000,4,5.0,2184.207862,13-63 209th St,"Bayside, NY 11360","13-63 209th StBayside, NY 11360",United States,New York,Queens County,Queens,209th Street,"13-63 209th St, Flushing, NY 11360, USA",40.7869532,-73.7833849
Brokered by Unimax Realty Co Inc,House for sale,998000,3,2.0,2184.207862,48-23 193rd St,"Fresh Meadows, NY 11365","48-23 193rd StFresh Meadows, NY 11365",United States,New York,Queens County,Queens,193rd Street,"80-48 193rd St, Jamaica, NY 11423, USA",40.7288044,-73.7772174
Brokered by New York Realty Minimax,Multi-family home for sale,2198888,11,6.0,2184.207862,558 Seneca Ave,"Ridgewood, NY 11385","558 Seneca AveRidgewood, NY 11385",United States,New York,Queens County,Queens,Seneca Avenue,"558 Seneca Ave, Ridgewood, NY 11385, USA",40.7047192,-73.9112269
Brokered by Real Broker NY LLC,House for sale,715000,3,2.0,2184.207862,85-10 79th St,"Woodhaven, NY 11421","85-10 79th StWoodhaven, NY 11421",United States,New York,Queens County,Queens,79th Street,"85-10 79th St, Jamaica, NY 11421, USA",40.6951138,-73.8648093
Brokered by La Rosa Realty New York Llc,Multi-family home for sale,949000,6,3.0,2184.207862,198-06 100th Ave,"Hollis, NY 11423","198-06 100th AveHollis, NY 11423",United States,New York,Queens County,Queens,100th Avenue,"198-06 100th Ave, Jamaica, NY 11423, USA",40.7099626,-73.7608766
Brokered by Keller Williams Rlty Landmark,Pending,1188000,3,2.3738608579684373,2184.207862,85-34 Chevy Chase St,"Jamaica, NY 11432","85-34 Chevy Chase StJamaica, NY 11432",United States,New York,Queens County,Queens,Chevy Chase Street,"85-34 Chevy Chase St, Jamaica, NY 11432, USA",40.7199051,-73.7781913
Brokered by Keller Williams Rlty Landmark,Multi-family home for sale,1350000,7,4.0,2800.0,94-35 Corona Ave,"Elmhurst, NY 11373","94-35 Corona AveElmhurst, NY 11373",United States,New York,Queens County,Queens,Corona Avenue,"94-35 Corona Ave., Elmhurst, NY 11373, USA",40.7424208,-73.8687143
Brokered by Chase Global Realty Corp,House for sale,914999,4,2.0,2184.207862,121-26 7th Ave,"College Point, NY 11356","121-26 7th AveCollege Point, NY 11356",United States,New York,Queens County,Queens,7th Avenue,"121-26 7th Ave, Flushing, NY 11356, USA",40.790645,-73.846559
Brokered by Akcess24homes Inc,House for sale,750000,3,2.0,2184.207862,116-59 120th St,"South Ozone Park, NY 11420","116-59 120th StSouth Ozone Park, NY 11420",United States,New York,Queens County,Queens,120th Street,"11659 120th St, Jamaica, NY 11420, USA",40.6743844,-73.8184378
Brokered by Jamie & Connie Real Estate Grp,House for sale,728000,2,1.0,1440.0,160-44 26th Ave,"Flushing, NY 11358","160-44 26th AveFlushing, NY 11358",United States,New York,Queens County,Queens,26th Avenue,"160-44 26th Ave, Flushing, NY 11358, USA",40.7731565,-73.8027586
Brokered by Utopia Real Estate,Co-op for sale,239900,1,1.0,2184.207862,163-02 17 Ave Unit 1,"Whitestone, NY 11357","163-02 17 Ave Unit 1Whitestone, NY 11357",United States,New York,Queens County,Queens,17th Avenue,"163- 2 17th Ave, Whitestone, NY 11357, USA",40.7828417,-73.8000905
Brokered by Chase Global Realty Corp,House for sale,2300000,3,2.0,2800.0,712 126th St,"College Point, NY 11356","712 126th StCollege Point, NY 11356",United States,New York,Queens County,Queens,126th Street,"712 126th St, College Point, NY 11356, USA",40.7903373,-73.8420291
Brokered by Winzone Realty Inc,House for sale,735000,3,2.0,2184.207862,115-15 127th St,"South Ozone Park, NY 11420","115-15 127th StSouth Ozone Park, NY 11420",United States,New York,Queens County,Queens,127th Street,"115-15 127th St, South Ozone Park, NY 11420, USA",40.6787631,-73.8121482
Brokered by EXP Realty,Pending,859000,3,2.0,2184.207862,110-38 64 Ave Units 36B & 35,"Forest Hills, NY 11375","110-38 64 Ave Units 36B & 35Forest Hills, NY 11375",United States,New York,Queens County,Queens,64th Avenue,"110-38 64th Ave, Forest Hills, NY 11375, USA",40.7339078,-73.845842
Brokered by Suydam Agency Inc,Multi-family home for sale,928888,4,2.0,1480.0,12-12 120th St,"College Point, NY 11356","12-12 120th StCollege Point, NY 11356",United States,New York,Queens County,Queens,120th Street,"12-12 120th St, Flushing, NY 11356, USA",40.787297,-73.848086
Brokered by E Realty International Corp,House for sale,1390000,5,2.0,2184.207862,66-05 Garfield Ave,"Woodside, NY 11377","66-05 Garfield AveWoodside, NY 11377",United States,New York,Queens County,Queens,Garfield Avenue,"66-05 Garfield Ave, Flushing, NY 11377, USA",40.7358829,-73.8988063
Brokered by Realty Executives Today,House for sale,938000,3,2.0,1836.0,19-26 81st St,"East Elmhurst, NY 11370","19-26 81st StEast Elmhurst, NY 11370",United States,New York,Queens County,Queens,81st Street,"19-26 81st St, Flushing, NY 11370, USA",40.772306,-73.8896045
Brokered by Realty Connect USA LLC,House for sale,769000,3,2.0,2184.207862,8496 Austin St,"Kew Gardens, NY 11415","8496 Austin StKew Gardens, NY 11415",United States,New York,Queens County,Queens,Austin Street,"84-96 Austin St, Jamaica, NY 11415, USA",40.7061049,-73.8263931
Brokered by Landmark International R E Llc,Multi-family home for sale,1860000,6,4.0,2184.207862,149-42 17th Rd,"Whitestone, NY 11357","149-42 17th RdWhitestone, NY 11357",United States,New York,Queens County,Queens,17th Road,"149-42 17th Rd, Whitestone, NY 11357, USA",40.7832802,-73.8149701
Brokered by Keller Williams Realty Greater Nassau,Co-op for sale,220000,1,1.0,750.0,245-54 62nd Ave Unit Lower,"Little Neck, NY 11362","245-54 62nd Ave Unit LowerLittle Neck, NY 11362",United States,New York,Queens County,Queens,62nd Avenue,"245-54 62nd Ave, Douglaston, NY 11362, USA",40.7554479,-73.7319604
Brokered by Prospes Real Estate Corp,Multi-family home for sale,2280000,6,5.0,2184.207862,40-18 190th St,"Flushing, NY 11358","40-18 190th StFlushing, NY 11358",United States,New York,Queens County,Queens,190th Street,"40-18 190th St, Flushing, NY 11358, USA",40.7603734,-73.7918178
Brokered by Voro Llc,Multi-family home for sale,1250828,7,2.0,2184.207862,59-43 Madison St,"Ridgewood, NY 11385","59-43 Madison StRidgewood, NY 11385",United States,New York,Queens County,Queens,Madison Street,"59-43 Madison St, Flushing, NY 11385, USA",40.7063804,-73.9009749
Brokered by Brown Harris Stevens Forest Hills LLC,Co-op for sale,390000,2,1.0,1100.0,112-50 78th Ave Unit 2J,"Queens, NY 11375","112-50 78th Ave Unit 2JQueens, NY 11375",United States,New York,Queens County,Queens,78th Avenue,"112-50 78th Ave, Forest Hills, NY 11375, USA",40.7155654,-73.8311146
Brokered by Signature Premier Properties,Multi-family home for sale,1188888,4,2.0,2184.207862,132-14 Horace Harding Expy,"Flushing, NY 11367","132-14 Horace Harding ExpyFlushing, NY 11367",United States,New York,Queens County,Queens,Horace Harding Expressway,"132-14 Horace Harding Expy, Flushing, NY 11367, USA",40.7427492,-73.8333091
Brokered by Keller Williams Rlty Landmark,House for sale,985000,3,2.0,2184.207862,82-61 172nd St,"Jamaica, NY 11432","82-61 172nd StJamaica, NY 11432",United States,New York,Queens County,Queens,172nd Street,"82-61 172nd St, Jamaica, NY 11432, USA",40.7181351,-73.7934614
Brokered by Werba Realty Llc,Multi-family home for sale,1245000,5,2.0,1800.0,64-56 Woodbine St,"Ridgewood, NY 11385","64-56 Woodbine StRidgewood, NY 11385",United States,New York,Queens County,Queens,Woodbine Street,"64-56 Woodbine St, Ridgewood, NY 11385, USA",40.7085881,-73.8934355
Brokered by Corcoran Long Island City,Condo for sale,950000,2,2.0,1025.0,1215 Broadway Apt 320,"Queens, NY 11106","1215 Broadway Apt 320Queens, NY 11106",United States,New York,Queens County,Queens,Broadway,"12-15 Broadway, Long Island City, NY 11106, USA",40.7669131,-73.9342893
Brokered by RE MAX 1st Choice,Multi-family home for sale,1680000,7,4.0,3780.0,214-03 16 Ave,"Bayside, NY 11360","214-03 16 AveBayside, NY 11360",United States,New York,Queens County,Queens,16th Avenue,"214-03 16th Ave, Flushing, NY 11360, USA",40.785705,-73.778612
Brokered by City Realty Group,House for sale,749000,3,2.0,2184.207862,31-10 95th St,"East Elmhurst, NY 11369","31-10 95th StEast Elmhurst, NY 11369",United States,New York,Queens County,Queens,95th Street,"31-10 95th St, Flushing, NY 11369, USA",40.7602045,-73.8739584
Brokered by City Realty Group,House for sale,749000,3,2.0,2184.207862,31-10 95th St,"East Elmhurst, NY 11369","31-10 95th StEast Elmhurst, NY 11369",United States,New York,Queens County,Queens,95th Street,"31-10 95th St, Flushing, NY 11369, USA",40.7602045,-73.8739584
Brokered by Cross Island Realty One Inc,House for sale,1399000,5,4.0,2184.207862,256-16 86th Ave,"Floral Park, NY 11001","256-16 86th AveFloral Park, NY 11001",United States,New York,Queens County,Queens,86th Avenue,"256-16 86th Ave, Queens, NY 11001, USA",40.7326463,-73.7097434
"Brokered by Compass Greater Ny, Llc",House for sale,999000,3,2.0,1260.0,423 Beach 126th St,"Belle Harbor, NY 11694","423 Beach 126th StBelle Harbor, NY 11694",United States,New York,Queens County,Queens,Beach 126th Street,"423 Beach 126th St, Rockaway Park, NY 11694, USA",40.5792491,-73.8470867
Brokered by Mitra Hakimi Realty Group LLC,Multi-family home for sale,1188000,6,2.0,2186.0,188-39 Ilion Ave,"Saint Albans, NY 11412","188-39 Ilion AveSaint Albans, NY 11412",United States,New York,Queens County,Queens,Ilion Avenue,"188-39 Ilion Ave, Jamaica, NY 11412, USA",40.7021006,-73.7671144
Brokered by Ps 91 Real Estate,House for sale,569000,3,1.0,2184.207862,110-25 217 St Unit 11146-0021,"Queens Village, NY 11429","110-25 217 St Unit 11146-0021Queens Village, NY 11429",United States,New York,Queens County,Queens,217th Street,"110-25 217th St, Queens Village, NY 11429, USA",40.7079268,-73.7400399
"Brokered by Nest Seekers International, Tribeca",Condo for sale,399000,3,1.0,391.0,30-38 29th St Unit 2B,"Queens, NY 11102","30-38 29th St Unit 2BQueens, NY 11102",United States,New York,Queens County,Queens,29th Street,"30-38 29th St, Queens, NY 11102, USA",40.7668236,-73.9239725
Brokered by Chase Global Realty Corp,Multi-family home for sale,1990000,5,2.3738608579684373,2184.207862,63-12 136th St,"Flushing, NY 11367","63-12 136th StFlushing, NY 11367",United States,New York,Queens County,Queens,136th Street,"63-12 136th St, Flushing, NY 11367, USA",40.7398861,-73.8305343
Brokered by Best Solutions Realty Inc,Multi-family home for sale,1150000,4,3.0,2184.207862,32-40 87th St,"East Elmhurst, NY 11369","32-40 87th StEast Elmhurst, NY 11369",United States,New York,Queens County,Queens,87th Street,"32-40 87th St, Flushing, NY 11369, USA",40.7569734,-73.8811062
Brokered by E Realty International Corp,Multi-family home for sale,2498000,6,6.0,3184.0,40-20 217th St,"Bayside, NY 11361","40-20 217th StBayside, NY 11361",United States,New York,Queens County,Queens,217th Street,"40-20 217th St, Flushing, NY 11361, USA",40.7644884,-73.7660572
"Brokered by Naomi Klein, Realtor",Co-op for sale,245000,3,1.0,713.0,61-20 Grand Central Pkwy Unit B609,"Forest Hills, NY 11375","61-20 Grand Central Pkwy Unit B609Forest Hills, NY 11375",United States,New York,Queens County,Queens,Grand Central Parkway,"61-20 Grand Central Pkwy, Forest Hills, NY 11375, USA",40.7379227,-73.8470718
Brokered by PEERLESS PROPERTIES CORP.,Multi-family home for sale,950000,3,2.0,2184.207862,22-36 92nd St,"East Elmhurst, NY 11369","22-36 92nd StEast Elmhurst, NY 11369",United States,New York,Queens County,Queens,92nd Street,"22-36 92nd St, Flushing, NY 11369, USA",40.7689418,-73.8785452
Brokered by Unlimited Homes Realty Inc,House for sale,730000,4,3.0,1648.0,191-20 113th Rd,"Saint Albans, NY 11412","191-20 113th RdSaint Albans, NY 11412",United States,New York,Queens County,Queens,113th Road,"191-20 113th Rd, Jamaica, NY 11412, USA",40.6987,-73.761794
Brokered by Park Assets Real Estate Corp,House for sale,829000,5,4.0,2184.207862,110-35 166th St,"Jamaica, NY 11433","110-35 166th StJamaica, NY 11433",United States,New York,Queens County,Queens,166th Street,"110-35 166th St, Addisleigh Park, NY 11433, USA",40.6935674,-73.7855565
Brokered by Andron Realty Group Tulip R E,House for sale,888000,4,2.0,2184.207862,84-49 264th St,"Floral Park, NY 11001","84-49 264th StFloral Park, NY 11001",United States,New York,Queens County,Queens,264th Street,"84-49 264th St, Queens, NY 11001, USA",40.7367436,-73.7039037
Brokered by Sovereign Realty Of Ny Inc,Multi-family home for sale,1149000,6,3.0,2600.0,228 Beach 125th St,"Rockaway Park, NY 11694","228 Beach 125th StRockaway Park, NY 11694",United States,New York,Queens County,Queens,Beach 125th Street,"228 Beach 125th St, Rockaway Park, NY 11694, USA",40.5781241,-73.8449946
Brokered by Keller Williams Legendary,Multi-family home for sale,3900000,6,3.0,2184.207862,183-07 145th Dr,"Springfield Gardens, NY 11413","183-07 145th DrSpringfield Gardens, NY 11413",United States,New York,Queens County,Queens,145th Drive,"183-07 145th Dr, Jamaica, NY 11413, USA",40.6632412,-73.7625294
Brokered by Corcoran Brooklyn Heights,House for sale,725000,5,2.3738608579684373,2184.207862,138-48 229th St,"Queens, NY 11413","138-48 229th StQueens, NY 11413",United States,New York,Queens County,Queens,229th Street,"138-48 229th St, Jamaica, NY 11413, USA",40.6702491,-73.7454183
Brokered by BERKSHIRE HATHAWAY,House for sale,939999,3,2.0,3096.0,222-11 100th Rd,"Queens Village, NY 11429","222-11 100th RdQueens Village, NY 11429",United States,New York,Queens County,Queens,100th Drive,"222-11 100th Dr, Queens Village, NY 11429, USA",40.7146332,-73.7305803
Brokered by COMPASS,Co-op for sale,500000,3,2.0,1200.0,98-20 62nd Dr Unit 6J,"Queens, NY 11374","98-20 62nd Dr Unit 6JQueens, NY 11374",United States,New York,Queens County,Queens,62nd Drive,"98-20 62nd Dr, Rego Park, NY 11374, USA",40.7329909,-73.8586242
Brokered by Cana Realty,House for sale,1288000,3,4.0,2184.207862,21-26 81st St,"East Elmhurst, NY 11370","21-26 81st StEast Elmhurst, NY 11370",United States,New York,Queens County,Queens,81st Street,"21-26 81st St, Flushing, NY 11370, USA",40.7701118,-73.8892017
Brokered by Daniel Gale Sotheby's International Realty,Townhouse for sale,1238000,3,2.0,1500.0,110-39 62nd Dr,"Forest Hills, NY 11375","110-39 62nd DrForest Hills, NY 11375",United States,New York,Queens County,Queens,62nd Drive,"110-39 62nd Dr, Forest Hills, NY 11375, USA",40.7367847,-73.8477757
Brokered by Realty Connect Usa L I Inc,Pending,669000,3,1.0,1080.0,42-39 248th St,"Little Neck, NY 11363","42-39 248th StLittle Neck, NY 11363",United States,New York,Queens County,Queens,248th Street,"42-39 248th St, Flushing, NY 11363, USA",40.7696159,-73.7403605
Brokered by Cana Realty,House for sale,1288000,3,4.0,2184.207862,21-26 81st St,"East Elmhurst, NY 11370","21-26 81st StEast Elmhurst, NY 11370",United States,New York,Queens County,Queens,81st Street,"21-26 81st St, Flushing, NY 11370, USA",40.7701118,-73.8892017
Brokered by Beaudoin Realty Group Inc,Co-op for sale,585000,3,1.0,1050.0,35-31 85th St Unit 8J,"Jackson Heights, NY 11372","35-31 85th St Unit 8JJackson Heights, NY 11372",United States,New York,Queens County,Queens,85th Street,"35-31 85th St, Jackson Heights, NY 11372, USA",40.7512505,-73.8814433
Brokered by EXIT REALTY FIRST CHOICE,House for sale,634900,2,2.0,2184.207862,99-27 Francis Lewis Blvd,"Queens Village, NY 11429","99-27 Francis Lewis BlvdQueens Village, NY 11429",United States,New York,Queens County,Queens,Francis Lewis Boulevard,"99-27 Francis Lewis Blvd, Jamaica, NY 11429, USA",40.7123648,-73.7530514
Brokered by Winzone Realty Inc,House for sale,1950000,3,2.0,2184.207862,180-11 Tudor Rd,"Jamaica, NY 11432","180-11 Tudor RdJamaica, NY 11432",United States,New York,Queens County,Queens,Tudor Road,"180-11 Tudor Rd, Jamaica, NY 11432, USA",40.721482,-73.7883218
Brokered by Winzone Realty Inc,Multi-family home for sale,899000,4,3.0,2184.207862,104-40 Alstyne Ave,"Corona, NY 11368","104-40 Alstyne AveCorona, NY 11368",United States,New York,Queens County,Queens,Alstyne Avenue,"104-40 Alstyne Ave, Flushing, NY 11368, USA",40.7431111,-73.8574241
Brokered by Winzone Realty Inc,Multi-family home for sale,899000,4,3.0,2184.207862,104-40 Alstyne Ave,"Corona, NY 11368","104-40 Alstyne AveCorona, NY 11368",United States,New York,Queens County,Queens,Alstyne Avenue,"104-40 Alstyne Ave, Flushing, NY 11368, USA",40.7431111,-73.8574241
Brokered by Tapestry Real Estate of Queens,Multi-family home for sale,1399000,4,3.0,2283.0,31-53 45 St,"Astoria, NY 11103","31-53 45 StAstoria, NY 11103",United States,New York,Queens County,Queens,45th Street,"31-53 45th St, Long Island City, NY 11103, USA",40.7580197,-73.9140215
"Brokered by CORE Group Marketing, LLC",Co-op for sale,335000,1,1.0,2184.207862,33-15 81st St Unit 6B,"Queens, NY 11372","33-15 81st St Unit 6BQueens, NY 11372",United States,New York,Queens County,Queens,81st Street,"33-15 81st St, Flushing, NY 11372, USA",40.7547282,-73.8859706
Brokered by Century Homes Realty Group LLC,Multi-family home for sale,1780000,10,7.0,2184.207862,41-59 70th St,"Woodside, NY 11377","41-59 70th StWoodside, NY 11377",United States,New York,Queens County,Queens,70th Street,"41-59 70th St, Flushing, NY 11377, USA",40.7429826,-73.8945462
Brokered by Charles Rutenberg Realty Inc,House for sale,999000,4,3.0,2184.207862,78-27 268th St,"Glen Oaks, NY 11004","78-27 268th StGlen Oaks, NY 11004",United States,New York,Queens County,Queens,268th Street,"78-27 268th St, Glen Oaks, NY 11004, USA",40.7492036,-73.7045081
Brokered by Realty Quest New York Inc,Co-op for sale,215000,3,1.0,2184.207862,6115 97th St Apt Le,"Rego Park, NY 11374","6115 97th St Apt LeRego Park, NY 11374",United States,New York,Queens County,Queens,97th Street,"61-15 97th St, Rego Park, NY 11374, USA",40.7337965,-73.8620837
Brokered by Laffey Real Estate,House for sale,759000,3,1.0,2184.207862,71-31 66th Rd,"Middle Village, NY 11379","71-31 66th RdMiddle Village, NY 11379",United States,New York,Queens County,Queens,66th Road,"71-31 66th Rd, Flushing, NY 11379, USA",40.7142473,-73.8830471
Brokered by Exp Realty,Co-op for sale,389888,1,1.0,730.0,37-30 73rd St Unit 5D,"Jackson Heights, NY 11372","37-30 73rd St Unit 5DJackson Heights, NY 11372",United States,New York,Queens County,Queens,73rd Street,"37-30 73rd St, Flushing, NY 11372, USA",40.7479556,-73.8929488
Brokered by Classic Homes and Properties,House for sale,1100000,5,3.0,2192.0,85-11 164th Ave,"Howard Beach, NY 11414","85-11 164th AveHoward Beach, NY 11414",United States,New York,Queens County,Queens,164th Avenue,"85-11 164th Ave, Jamaica, NY 11414, USA",40.6500222,-73.844778
Brokered by Century Homes Realty Group LLC,Multi-family home for sale,1380000,5,3.0,2184.207862,31-32 100th St,"East Elmhurst, NY 11369","31-32 100th StEast Elmhurst, NY 11369",United States,New York,Queens County,Queens,100th Street,"31-32 100th St, Flushing, NY 11369, USA",40.7600366,-73.8692081
"Brokered by EXP REALTY, LLC",Condo for sale,395000,1,1.0,519.0,70-13 Park Dr Unit A,"Queens, NY 11367","70-13 Park Dr Unit AQueens, NY 11367",United States,New York,Queens County,Queens,Park Drive East,"7013A Park Dr E, Flushing, NY 11367, USA",40.7267616,-73.8294609
Brokered by Jamie & Connie Real Estate Grp,House for sale,988000,4,3.0,1552.0,158-34 75th Ave,"Flushing, NY 11366","158-34 75th AveFlushing, NY 11366",United States,New York,Queens County,Queens,75th Avenue,"158-34 75th Ave, Flushing, NY 11366, USA",40.7264779,-73.8093514
Brokered by B Square Realty,Condo for sale,528000,2,1.0,753.0,69-88 136th St Unit B,"Flushing, NY 11367","69-88 136th St Unit BFlushing, NY 11367",United States,New York,Queens County,Queens,136th Street,"6988 136th St, Flushing, NY 11367, USA",40.7267616,-73.8294609
Brokered by Jamie & Connie Real Estate Grp,Pending,1380000,6,4.0,2184.207862,150-39 59th Ave,"Flushing, NY 11355","150-39 59th AveFlushing, NY 11355",United States,New York,Queens County,Queens,59th Avenue,"15039 59th Ave, Flushing, NY 11355, USA",40.7416665,-73.8173924
Brokered by Real Broker NY LLC,House for sale,849000,3,2.0,2184.207862,11019 Saultell Ave,"Corona, NY 11368","11019 Saultell AveCorona, NY 11368",United States,New York,Queens County,Queens,Saultell Avenue,"110-19 Saultell Ave, Flushing, NY 11368, USA",40.7398873,-73.8506134
Brokered by Mega Homes Realty Inc,Multi-family home for sale,1095000,3,2.0,2184.207862,31-36 48th St,"Astoria, NY 11103","31-36 48th StAstoria, NY 11103",United States,New York,Queens County,Queens,48th Street,"31-36 48th St, Long Island City, NY 11103, USA",40.757489,-73.9116062
Brokered by Premier South Shore Realty LLC,Multi-family home for sale,720000,3,2.0,2184.207862,126-15 103rd Ave,"Richmond Hill, NY 11418","126-15 103rd AveRichmond Hill, NY 11418",United States,New York,Queens County,Queens,103rd Avenue,"126-15 103rd Ave, South Richmond Hill, NY 11419, USA",40.6899814,-73.8185297
Brokered by Fave Realty Inc,House for sale,729999,3,2.0,1056.0,120-15 145th St,"Jamaica, NY 11436","120-15 145th StJamaica, NY 11436",United States,New York,Queens County,Queens,145th Street,"120-15 145th St, Jamaica, NY 11436, USA",40.6762428,-73.7945184
