BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
"Brokered by Fillmore Real Estate Fusion Team, INC.",Co-op for sale,183000,1,1.0,831.0,2166 Bronx Park E Apt 5J,"Bronx, NY 10462","2166 Bronx Park E Apt 5JBronx, NY 10462",New York,Bronx County,The Bronx,East Bronx,2166,"2166 Bronx Pk E #5j, Bronx, NY 10462, USA",40.8552565,-73.8693804
Brokered by Brown Harris Stevens- 3531 Johnson Avenue,Condo for sale,1995000,5,4.0,3075.0,640 W 237th St Apt 14C,"Bronx, NY 10463","640 W 237th St Apt 14CBronx, NY 10463",New York,Bronx County,The Bronx,Riverdale,640,"640 W 237th St #14c, Bronx, NY 10463, USA",40.8879309,-73.9121663
Brokered by Brown Harris Stevens,Co-op for sale,205000,1,1.0,1000.0,3475 Greystone Ave Apt 4C,"Bronx, NY 10463","3475 Greystone Ave Apt 4CBronx, NY 10463",New York,Bronx County,The Bronx,Fieldston,3475,"3475 Greystone Ave #4c, Bronx, NY 10463, USA",40.8850075,-73.9070017
Brokered by Re/Max In The City,Condo for sale,290900,2,1.0,850.0,5775 Mosholu Ave Apt 7F,"Bronx, NY 10471","5775 Mosholu Ave Apt 7FBronx, NY 10471",New York,Bronx County,The Bronx,North Riverdale,5775,"5775 Mosholu Ave #7f, Bronx, NY 10471, USA",40.9058413,-73.8981827
Brokered by Re/Max In The City,Condo for sale,474900,2,2.0,1054.0,3220 Fairfield Ave Apt 6A,"Bronx, NY 10463","3220 Fairfield Ave Apt 6ABronx, NY 10463",New York,Bronx County,The Bronx,Riverdale,3220,"3220 Fairfield Ave #6a, Bronx, NY 10463, USA",40.8847442,-73.9132482
Brokered by TREBACH REALTY INC,Co-op for sale,199000,1,1.0,2184.207862,601 Kappock St Apt 1P,"Bronx, NY 10463","601 Kappock St Apt 1PBronx, NY 10463",New York,Bronx County,The Bronx,Spuyten Duyvil,601,"601 Kappock St #1b, Bronx, NY 10463, USA",40.8789773,-73.916004
Brokered by Corcoran Westside Columbus,Co-op for sale,220000,2,1.0,922.0,3245 Perry Ave Apt 1F,"Bronx, NY 10467","3245 Perry Ave Apt 1FBronx, NY 10467",New York,Bronx County,The Bronx,Norwood,3245,"3245 Perry Ave #1f, Bronx, NY 10467, USA",40.8758111,-73.8765929
Brokered by Howard Hanna | Rand Realty,Condo for sale,504000,3,2.0,1004.0,2833 Ely Ave Apt 2,"Bronx, NY 10469","2833 Ely Ave Apt 2Bronx, NY 10469",New York,Bronx County,The Bronx,East Bronx,2833,"2833 Ely Ave #2, Bronx, NY 10469, USA",40.8688161,-73.8356153
Brokered by Douglas Elliman - 3544 Johnson Ave,Co-op for sale,249000,2,1.0,900.0,5550 Fieldston Rd Apt 9J,"Bronx, NY 10471","5550 Fieldston Rd Apt 9JBronx, NY 10471",New York,Bronx County,The Bronx,North Riverdale,5550,"5550 Fieldston Rd #9j, Bronx, NY 10471, USA",40.9035132,-73.9002037
Brokered by R Jaundoo Realty Llc,Co-op for sale,187000,4,1.0,1076.0,950 Hoe Ave Apt 2B,"Bronx, NY 10459","950 Hoe Ave Apt 2BBronx, NY 10459",New York,Bronx County,The Bronx,Foxhurst,950,"950 Hoe Ave #2b, Bronx, NY 10459, USA",40.8224272,-73.8900397
Brokered by Corcoran Park Slope,Condo for sale,700000,3,2.0,1245.0,3536 Cambridge Ave Apt 4F,"Bronx, NY 10463","3536 Cambridge Ave Apt 4FBronx, NY 10463",New York,Bronx County,The Bronx,Riverdale,3536,"3536 Cambridge Ave #4f, Bronx, NY 10463, USA",40.8861342,-73.90767
Brokered by Gilbert Perez,Co-op for sale,345000,3,2.0,1100.0,6601 Broadway Apt 3A,"Bronx, NY 10471","6601 Broadway Apt 3ABronx, NY 10471",New York,Bronx County,The Bronx,North Riverdale,6601,"6601 Broadway #3a, Bronx, NY 10471, USA",40.908552,-73.896916
Brokered by Brown Harris Stevens- 3531 Johnson Avenue,Condo for sale,1181000,2,2.0,1541.0,640 W 237th St Apt 15A,"Bronx, NY 10463","640 W 237th St Apt 15ABronx, NY 10463",New York,Bronx County,The Bronx,Riverdale,640,"640 W 237th St #15a, Bronx, NY 10463, USA",40.8879309,-73.9121663
Brokered by Re/Max In The City,Condo for sale,299900,1,1.0,525.0,2600 Henry Hudson Pkwy Apt 1E,"Bronx, NY 10463","2600 Henry Hudson Pkwy Apt 1EBronx, NY 10463",New York,Bronx County,The Bronx,Spuyten Duyvil,2600,"2600 Henry Hudson Pkwy #1e, Bronx, NY 10463, USA",40.8808246,-73.9173093
Brokered by Brown Harris Stevens,Co-op for sale,140000,1,1.0,2184.207862,828 Gerard Ave Apt 4G,"Bronx, NY 10451","828 Gerard Ave Apt 4GBronx, NY 10451",New York,Bronx County,The Bronx,Concourse,828,"828 Gerard Ave #4g, Bronx, NY 10451, USA",40.8260352,-73.9256625
Brokered by William Raveis Real Estate - Rye,Co-op for sale,136999,1,1.0,750.0,2105 Wallace Ave Apt 2F,"Bronx, NY 10462","2105 Wallace Ave Apt 2FBronx, NY 10462",New York,Bronx County,The Bronx,East Bronx,2105,"2105 Wallace Ave #2f, Bronx, NY 10462, USA",40.8533818,-73.8651554
"Brokered by Charles Rutenberg Realty, Inc.",Co-op for sale,280000,2,2.0,975.0,6 Fordham Hill Oval Apt 12G,"Bronx, NY 10468","6 Fordham Hill Oval Apt 12GBronx, NY 10468",New York,Bronx County,The Bronx,Fordham Manor,6,"6 Fordham Hill Oval #12g, Bronx, NY 10468, USA",40.8651305,-73.9068012
Brokered by Keller Williams Realty NYC Grp,Co-op for sale,130000,1,1.0,720.0,2081 Cruger Ave Apt 4C,"Bronx, NY 10462","2081 Cruger Ave Apt 4CBronx, NY 10462",New York,Bronx County,The Bronx,East Bronx,2081,"2081 Cruger Ave #4c, Bronx, NY 10462, USA",40.8527259,-73.8670374
Brokered by Exp Realty,Condo for sale,639999,3,2.0,1180.0,3816 Waldo Ave Apt 3B,"Bronx, NY 10463","3816 Waldo Ave Apt 3BBronx, NY 10463",New York,Bronx County,The Bronx,Kingsbridge,3816,"3816 Waldo Ave #3b, Bronx, NY 10463, USA",40.8874214,-73.9034179
Brokered by Ernest Chi Real Estate LLC,Co-op for sale,425000,3,2.0,1150.0,4705 Henry Hudson Pkwy W Apt 7J,"Bronx, NY 10471","4705 Henry Hudson Pkwy W Apt 7JBronx, NY 10471",New York,Bronx County,The Bronx,Hudson Hill,4705,"4705 Henry Hudson Pkwy W #7j, Bronx, NY 10471, USA",40.8952914,-73.9089308
Brokered by BESMATCH REAL ESTATE,Co-op for sale,329999,2,1.0,950.0,880 Boynton Ave Apt 18F,"Bronx, NY 10473","880 Boynton Ave Apt 18FBronx, NY 10473",New York,Bronx County,The Bronx,East Bronx,880,"880 Boynton Ave #18f, Bronx, NY 10473, USA",40.8214206,-73.8759785
"Brokered by John Edwards Real Estate, Inc.",Condo for sale,209000,1,1.0,658.0,1594 Unionport Rd Apt 2A,"Bronx, NY 10462","1594 Unionport Rd Apt 2ABronx, NY 10462",New York,Bronx County,The Bronx,Parkchester,1594,"1594 Unionport Rd #2a, Bronx, NY 10462, USA",40.8391003,-73.8566691
Brokered by Brown Harris Stevens,Co-op for sale,205000,1,1.0,2184.207862,2750 Johnson Ave Apt 5C,"Bronx, NY 10463","2750 Johnson Ave Apt 5CBronx, NY 10463",New York,Bronx County,The Bronx,Spuyten Duyvil,2750,"2750 Johnson Ave #5c, Bronx, NY 10463, USA",40.8801731,-73.91173
Brokered by Morris Park Realty Group,Co-op for sale,149999,1,1.0,694.0,5621 Netherland Ave Apt 3C,"Bronx, NY 10471","5621 Netherland Ave Apt 3CBronx, NY 10471",New York,Bronx County,The Bronx,North Riverdale,5621,"5621 Netherland Ave #3c, Bronx, NY 10471, USA",40.9049984,-73.9065719
"Brokered by Foxworth Realty, Inc.",Co-op for sale,279000,1,1.0,2184.207862,3015 Riverdale Ave Apt 6A,"New York, NY 10463","3015 Riverdale Ave Apt 6ANew York, NY 10463",New York,Bronx County,The Bronx,Spuyten Duyvil,3015,"3015 Riverdale Ave #6a, Bronx, NY 10463, USA",40.8809305,-73.9107494
Brokered by BESMATCH REAL ESTATE,Co-op for sale,99000,1,1.0,859.0,1185 Anderson Ave Apt 1C,"Bronx, NY 10452","1185 Anderson Ave Apt 1CBronx, NY 10452",New York,Bronx County,The Bronx,Highbridge,1185,"1185 Anderson Ave #1c, Bronx, NY 10452, USA",40.8366623,-73.9239586
"Brokered by Robert E. Hill, Inc.",Co-op for sale,239000,1,1.0,800.0,3017 Riverdale Ave Apt 3C,"Bronx, NY 10463","3017 Riverdale Ave Apt 3CBronx, NY 10463",New York,Bronx County,The Bronx,Spuyten Duyvil,3017,"3017 Riverdale Ave #3c, Bronx, NY 10463, USA",40.880985,-73.9102329
Brokered by Julia B. Fee Sotheby's International Realty,Co-op for sale,345000,2,1.0,1000.0,2711 Henry Hudson Pkwy Apt 5G,"Bronx, NY 10463","2711 Henry Hudson Pkwy Apt 5GBronx, NY 10463",New York,Bronx County,The Bronx,Spuyten Duyvil,2711,"2711 Henry Hudson Pkwy #5g, Bronx, NY 10463, USA",40.8819273,-73.9172822
Brokered by R Jaundoo Realty Llc,Co-op for sale,135000,2,1.0,750.0,950 Hoe Ave Apt 4C,"Bronx, NY 10459","950 Hoe Ave Apt 4CBronx, NY 10459",New York,Bronx County,The Bronx,Foxhurst,950,"950 Hoe Ave #4c, Bronx, NY 10459, USA",40.8224272,-73.8900397
Brokered by Vylla Home,Condo for sale,261250,2,1.0,857.0,1017 Faile St Unit 1017B,"Bronx, NY 10459","1017 Faile St Unit 1017BBronx, NY 10459",New York,Bronx County,The Bronx,Foxhurst,1017,"1017 Faile St #1017A, Bronx, NY 10459, USA",40.8245968,-73.8898403
Brokered by Berkshire Hathaway,Pending,199000,3,2.0,1100.0,1259 Grant Ave Apt 5H,"Bronx, NY 10456","1259 Grant Ave Apt 5HBronx, NY 10456",New York,Bronx County,The Bronx,Concourse Village,1259,"1259 Grant Ave #5h, Bronx, NY 10456, USA",40.8344217,-73.914718
Brokered by Progress Realty Inc.,Co-op for sale,189000,2,1.0,800.0,756 Brady Ave Apt 307,"Bronx, NY 10462","756 Brady Ave Apt 307Bronx, NY 10462",New York,Bronx County,The Bronx,East Bronx,756,"756 Brady Ave Apt 307, Bronx, NY 10462, USA",40.8522362,-73.8655005
Brokered by COMPASS,Co-op for sale,750000,2,2.0,1193.0,2621 Palisade Ave Apt 16A,"Bronx, NY 10463","2621 Palisade Ave Apt 16ABronx, NY 10463",New York,Bronx County,The Bronx,Spuyten Duyvil,2621,"2621 Palisade Ave #16a, Bronx, NY 10463, USA",40.8825618,-73.9212739
Brokered by Han Tang Realty Inc.,Condo for sale,285000,2,1.0,835.0,1527 Metropolitan Ave Apt 4G,"Bronx, NY 10462","1527 Metropolitan Ave Apt 4GBronx, NY 10462",New York,Bronx County,The Bronx,Parkchester,1527,"1527 Metropolitan Ave #4g, Bronx, NY 10462, USA",40.8396194,-73.8587548
"Brokered by Virginia Rallis, Realty LLC",Co-op for sale,130000,1,1.0,2184.207862,5 Fordham Hill Oval Apt 11H,"Bronx, NY 10468","5 Fordham Hill Oval Apt 11HBronx, NY 10468",New York,Bronx County,The Bronx,Fordham Manor,5,"5 Fordham Hill Oval #11h, Bronx, NY 10468, USA",40.8653458,-73.9073691
Brokered by Howard Hanna | Rand Realty,Condo for sale,525000,3,2.0,1185.0,170 Mermaid Ln Unit 270,"Bronx, NY 10473","170 Mermaid Ln Unit 270Bronx, NY 10473",New York,Bronx County,The Bronx,Clason Point,170-174,"170-174 Mermaid Ln #270, Bronx, NY 10473, USA",40.807969,-73.854213
Brokered by Corcoran Chelsea/Flatiron,Condo for sale,549000,2,2.0,2184.207862,247 MT Hope Pl Apt 1,"Bronx, NY 10457","247 MT Hope Pl Apt 1Bronx, NY 10457",New York,Bronx County,The Bronx,West Bronx,247,"247 Mt Hope Pl #1, Bronx, NY 10457, USA",40.848222,-73.9043179
Brokered by Keller Williams Realty NYC Grp,Co-op for sale,169900,2,1.0,900.0,1430 Thieriot Ave Apt 5K,"Bronx, NY 10460","1430 Thieriot Ave Apt 5KBronx, NY 10460",New York,Bronx County,The Bronx,East Bronx,1430,"1430 Thieriot Ave #5k, Bronx, NY 10460, USA",40.8363523,-73.865036
NoBroker,Co-op for sale,278000,1,1.0,2184.207862,125-10 Queens Blvd Unit 2302,"Kew Gardens, NY 11415","125-10 Queens Blvd Unit 2302Kew Gardens, NY 11415",New York,Queens County,The Bronx,Kew Gardens,125,"125 Queens Blvd # 10, Bronx, NY 10452, USA",40.7119297,-73.826361
Brokered by Re/Max In The City,Co-op for sale,230000,2,1.0,800.0,6200 Riverdale Ave Apt 4H,"Bronx, NY 10471","6200 Riverdale Ave Apt 4HBronx, NY 10471",New York,Bronx County,The Bronx,North Riverdale,6200,"6200 Riverdale Ave #4h, Bronx, NY 10471, USA",40.9117719,-73.9024392
Brokered by Re/Max In The City,Co-op for sale,259900,2,1.0,850.0,601 Kappock St Apt 2E,"Bronx, NY 10463","601 Kappock St Apt 2EBronx, NY 10463",New York,Bronx County,The Bronx,Spuyten Duyvil,601,"601 Kappock St #2e, Bronx, NY 10463, USA",40.8789773,-73.916004
"Brokered by John Edwards Real Estate, Inc.",Co-op for sale,185000,3,1.0,500.0,4705 Henry Hudson Pkwy W Apt 4A,"Bronx, NY 10471","4705 Henry Hudson Pkwy W Apt 4ABronx, NY 10471",New York,Bronx County,The Bronx,Hudson Hill,4705,"4705 Henry Hudson Pkwy W #4a, Bronx, NY 10471, USA",40.8952914,-73.9089308
Brokered by Brown Harris Stevens,Co-op for sale,239000,1,1.0,750.0,3103 Fairfield Ave Apt 10J,"Bronx, NY 10463","3103 Fairfield Ave Apt 10JBronx, NY 10463",New York,Bronx County,The Bronx,Spuyten Duyvil,3103,"3103 Fairfield Ave #10j, Bronx, NY 10463, USA",40.8836826,-73.9144424
Brokered by BESMATCH REAL ESTATE,Condo for sale,330000,3,2.0,1067.0,776 Brook Ave Unit 33B,"Bronx, NY 10451","776 Brook Ave Unit 33BBronx, NY 10451",New York,Bronx County,The Bronx,Woodstock,776A,"776A Brook Ave #33A, Bronx, NY 10451, USA",40.8203804,-73.9109368
Brokered by Ben Bay Rlty Co. Of Ave U Llc,Condo for sale,299000,1,1.0,671.0,837 Washington Ave Apt 4A,"Bronx, NY 10451","837 Washington Ave Apt 4ABronx, NY 10451",New York,Bronx County,The Bronx,Melrose,837,"837 Washington Ave #4a, Bronx, NY 10451, USA",40.8225186,-73.9117785
Brokered by EXP Realty,Condo for sale,350000,3,2.0,2184.207862,527 E 156th St Unit 67C,"Bronx, NY 10455","527 E 156th St Unit 67CBronx, NY 10455",New York,Bronx County,The Bronx,Woodstock,527D,"527D E 156th St #67D, Bronx, NY 10455, USA",40.8203804,-73.9109368
Brokered by Brown Harris Stevens,Co-op for sale,160000,1,1.0,2184.207862,5601 Riverdale Ave Apt 3S,"Bronx, NY 10471","5601 Riverdale Ave Apt 3SBronx, NY 10471",New York,Bronx County,The Bronx,North Riverdale,5601,"5601 Riverdale Ave #3s, Bronx, NY 10471, USA",40.9048823,-73.9051113
Brokered by Re/Max In The City,Co-op for sale,140000,3,1.0,507.0,4295 Webster Ave Apt 1K,"Bronx, NY 10470","4295 Webster Ave Apt 1KBronx, NY 10470",New York,Bronx County,The Bronx,East Bronx,4295,"4295 Webster Ave #1k, Bronx, NY 10470, USA",40.8992144,-73.8624103
Brokered by BESMATCH REAL ESTATE,Co-op for sale,99000,1,1.0,850.0,1185 Anderson Ave Apt 2C,"Bronx, NY 10452","1185 Anderson Ave Apt 2CBronx, NY 10452",New York,Bronx County,The Bronx,Highbridge,1185,"1185 Anderson Ave #2c, Bronx, NY 10452, USA",40.8366623,-73.9239586
Brokered by BESMATCH REAL ESTATE,Co-op for sale,99000,1,1.0,850.0,1185 Anderson Ave Apt 2C,"Bronx, NY 10452","1185 Anderson Ave Apt 2CBronx, NY 10452",New York,Bronx County,The Bronx,Highbridge,1185,"1185 Anderson Ave #2c, Bronx, NY 10452, USA",40.8366623,-73.9239586
Brokered by Corcoran West Side,Co-op for sale,759000,2,2.0,2184.207862,3777 Independence Ave Apt 16M,"Bronx, NY 10463","3777 Independence Ave Apt 16MBronx, NY 10463",New York,Bronx County,The Bronx,Riverdale,3777,"3777 Independence Ave #16b, Bronx, NY 10463, USA",40.8890444,-73.9137075
Brokered by RE MAX Boutique Realty,Condo for sale,1075000,3,4.0,2740.0,4 Marisa Ct Unit 4A,"Bronx, NY 10465","4 Marisa Ct Unit 4ABronx, NY 10465",New York,Bronx County,The Bronx,East Bronx,4,"4 Marisa Ct #4a, Bronx, NY 10465, USA",40.8125317,-73.8239933
Brokered by Re/Max In The City,Co-op for sale,140000,3,1.0,507.0,4295 Webster Ave Apt 6K,"Bronx, NY 10470","4295 Webster Ave Apt 6KBronx, NY 10470",New York,Bronx County,The Bronx,East Bronx,4295,"4295 Webster Ave #6k, Bronx, NY 10470, USA",40.8992144,-73.8624103
Brokered by CENTURY 21 METRO STAR,Condo for sale,209000,1,1.0,2184.207862,1470 East Ave Apt 4D,"Bronx, NY 10462","1470 East Ave Apt 4DBronx, NY 10462",New York,Bronx County,The Bronx,Parkchester,1470,"1470 East Ave #4d, Bronx, NY 10462, USA",40.836532,-73.859174
Brokered by COMPASS,Co-op for sale,310000,1,1.0,2184.207862,5700 Arlington Ave Apt 2S,"Bronx, NY 10471","5700 Arlington Ave Apt 2SBronx, NY 10471",New York,Bronx County,The Bronx,North Riverdale,5700,"5700 Arlington Ave #2s, Bronx, NY 10471, USA",40.9069228,-73.9062512
Brokered by Re/Max In The City,Co-op for sale,279900,1,1.0,850.0,679 W 239th Ave Unit 3K,"Bronx, NY 10463","679 W 239th Ave Unit 3KBronx, NY 10463",New York,Bronx County,The Bronx,Riverdale,679,"679 W 239th St #3c, Bronx, NY 10463, USA",40.8901764,-73.9146261
"Brokered by John Edwards Real Estate, Inc.",Co-op for sale,315000,2,1.0,1000.0,3935 Blackstone Ave Apt 1A,"Bronx, NY 10471","3935 Blackstone Ave Apt 1ABronx, NY 10471",New York,Bronx County,The Bronx,Riverdale,3935,"3935 Blackstone Ave #1a, Bronx, NY 10471, USA",40.890384,-73.9117878
Brokered by Re/Max In The City,Co-op for sale,279900,1,1.0,850.0,679 W 239th Ave Unit 3K,"Bronx, NY 10463","679 W 239th Ave Unit 3KBronx, NY 10463",New York,Bronx County,The Bronx,Riverdale,679,"679 W 239th St #3c, Bronx, NY 10463, USA",40.8901764,-73.9146261
Brokered by Brown Harris Stevens,Co-op for sale,499000,3,2.0,1200.0,1100 Grand Concourse Apt 2F,"Bronx, NY 10456","1100 Grand Concourse Apt 2FBronx, NY 10456",New York,Bronx County,The Bronx,3G,1100,"1100 Grand Concourse #2f, Bronx, NY 10456, USA",40.831991,-73.919124
Brokered by Douglas Elliman - 3544 Johnson Ave,Co-op for sale,1049000,4,3.0,2400.0,750 Kappock St Unit 611-614,"Bronx, NY 10463","750 Kappock St Unit 611-614Bronx, NY 10463",New York,Bronx County,The Bronx,Spuyten Duyvil,750,"750 Kappock St 611 614, Bronx, NY 10463, USA",40.881939,-73.9204858
Brokered by Brown Harris Stevens- 3531 Johnson Avenue,Co-op for sale,165000,1,1.0,750.0,5614 Netherland Ave Apt 4B,"Bronx, NY 10471","5614 Netherland Ave Apt 4BBronx, NY 10471",New York,Bronx County,The Bronx,North Riverdale,5614,"5614 Netherland Ave #4b, Bronx, NY 10471, USA",40.9047804,-73.9057444
Brokered by Corcoran Westside Columbus,Co-op for sale,245000,1,1.0,863.0,3245 Perry Ave Apt 6C,"Bronx, NY 10467","3245 Perry Ave Apt 6CBronx, NY 10467",New York,Bronx County,The Bronx,Norwood,3245,"3245 Perry Ave #6c, Bronx, NY 10467, USA",40.8758111,-73.8765929
Brokered by Brown Harris Stevens- 3531 Johnson Avenue,Co-op for sale,165000,1,1.0,750.0,5614 Netherland Ave Apt 4B,"Bronx, NY 10471","5614 Netherland Ave Apt 4BBronx, NY 10471",New York,Bronx County,The Bronx,North Riverdale,5614,"5614 Netherland Ave #4b, Bronx, NY 10471, USA",40.9047804,-73.9057444
Brokered by RE/MAX Town & Country,Condo for sale,320000,2,1.0,802.0,1705 Purdy St Apt 9G,"Bronx, NY 10462","1705 Purdy St Apt 9GBronx, NY 10462",New York,Bronx County,The Bronx,Parkchester,1705,"1705 Purdy St #9g, Bronx, NY 10462, USA",40.840912,-73.8545918
Brokered by Douglas Elliman - Bayside,Co-op for sale,205900,1,1.0,750.0,125-10 Queens Blvd Unit 821,"Kew Gardens, NY 11415","125-10 Queens Blvd Unit 821Kew Gardens, NY 11415",New York,Queens County,The Bronx,Kew Gardens,125,"125 Queens Blvd # 10, Bronx, NY 10452, USA",40.7119297,-73.826361
Brokered by Coldwell Banker Signature Prop,Co-op for sale,115000,3,1.0,550.0,306 E Mosholu Pkwy S Apt 5C,"Bronx, NY 10458","306 E Mosholu Pkwy S Apt 5CBronx, NY 10458",New York,Bronx County,The Bronx,West Bronx,306,"306 E Mosholu Pkwy S #5c, Bronx, NY 10458, USA",40.8716219,-73.8826018
Brokered by Tudor Realty Services Corp. - Tudor Realty Services Corp.,Co-op for sale,169500,1,1.0,2184.207862,2080-2090 Barnes Ave Unit 5D,"Bronx, NY 10462","2080-2090 Barnes Ave Unit 5DBronx, NY 10462",New York,Bronx County,The Bronx,East Bronx,2080,"2080 Barnes Ave #2090, Bronx, NY 10462, USA",40.8531021,-73.8636237
Brokered by Joe Hasselt Real Estate,Co-op for sale,154900,1,1.0,700.0,3 Fordham Hill Oval Apt 4A,"Bronx, NY 10468","3 Fordham Hill Oval Apt 4ABronx, NY 10468",New York,Bronx County,The Bronx,Fordham Manor,3,"3 Fordham Hill Oval #4a, Bronx, NY 10468, USA",40.8646563,-73.9082145
Brokered by Ernest Chi Real Estate LLC,Co-op for sale,729000,3,2.0,1400.0,4555 Henry Hudson Pkwy Apt 903,"Bronx, NY 10471","4555 Henry Hudson Pkwy Apt 903Bronx, NY 10471",New York,Bronx County,The Bronx,Riverdale,4555,"4555 Henry Hudson Pkwy #903, Bronx, NY 10471, USA",40.8924692,-73.9091145
Brokered by Jeskell Realty Llc,Co-op for sale,133000,1,1.0,630.0,3231 Barker Ave Unit Ld,"Bronx, NY 10467","3231 Barker Ave Unit LdBronx, NY 10467",New York,Bronx County,The Bronx,East Bronx,3231,"3231 Barker Ave # D, Bronx, NY 10467, USA",40.8720291,-73.8695302
"Brokered by Robert E. Hill, Inc.",Co-op for sale,225000,1,1.0,900.0,601 Pelham Pkwy N Apt 408,"Bronx, NY 10467","601 Pelham Pkwy N Apt 408Bronx, NY 10467",New York,Bronx County,The Bronx,Allerton,601,"601 Pelham Pkwy N Apt 408, Bronx, NY 10467, USA",40.8574263,-73.8708848
Brokered by Exp Realty,Co-op for sale,243000,2,1.0,965.0,8 Fordham Hill Oval Apt 12C,"Bronx, NY 10468","8 Fordham Hill Oval Apt 12CBronx, NY 10468",New York,Bronx County,The Bronx,Fordham Manor,8,"8 Fordham Hill Oval #12c, Bronx, NY 10468, USA",40.8643305,-73.9075188
Brokered by BESMATCH REAL ESTATE,Co-op for sale,120000,2,1.0,1100.0,757 E 169th St Apt 2A,"Bronx, NY 10456","757 E 169th St Apt 2ABronx, NY 10456",New York,Bronx County,The Bronx,Morrisania,757,"757 E 169th St #2a, Bronx, NY 10456, USA",40.8310613,-73.8998364
Brokered by KELLER WILLIAMS REALTY LANDMARK II,Condo for sale,359999,3,2.0,2184.207862,753B Saint Anns Ave Unit 52B,"Bronx, NY 10456","753B Saint Anns Ave Unit 52BBronx, NY 10456",New York,Bronx County,The Bronx,Woodstock,753B,"753B St Ann's Ave #52B, Bronx, NY 10456, USA",40.8203804,-73.9109368
Brokered by KELLER WILLIAMS REALTY LANDMARK II,Condo for sale,359999,3,2.0,2184.207862,753B Saint Anns Ave Unit 52B,"Bronx, NY 10456","753B Saint Anns Ave Unit 52BBronx, NY 10456",New York,Bronx County,The Bronx,Woodstock,753B,"753B St Ann's Ave #52B, Bronx, NY 10456, USA",40.8203804,-73.9109368
Brokered by Andrew Lichtenstein Inc,Condo for sale,650000,2,2.0,1013.0,3625 Oxford Ave Apt 6B,"Bronx, NY 10463","3625 Oxford Ave Apt 6BBronx, NY 10463",New York,Bronx County,The Bronx,Riverdale,3625,"3625 Oxford Ave #6b, Bronx, NY 10463, USA",40.8870567,-73.908722
Brokered by Coldwell Banker Realty,Co-op for sale,395000,2,1.0,950.0,5900 Arlington Ave Apt 5H,"Bronx, NY 10471","5900 Arlington Ave Apt 5HBronx, NY 10471",New York,Bronx County,The Bronx,North Riverdale,5900,"5900 Arlington Ave #5h, Bronx, NY 10471, USA",40.909252,-73.905421
Brokered by COMPASS,Co-op for sale,125000,1,1.0,728.0,2191 Bolton St Apt 5D,"Bronx, NY 10462","2191 Bolton St Apt 5DBronx, NY 10462",New York,Bronx County,The Bronx,East Bronx,2191,"2191 Bolton St #5d, Bronx, NY 10462, USA",40.8560699,-73.8688751
"Brokered by Charles Rutenberg Realty, Inc.",Co-op for sale,559000,3,2.0,1200.0,5700 Arlington Ave Unit 2MN,"Bronx, NY 10471","5700 Arlington Ave Unit 2MNBronx, NY 10471",New York,Bronx County,The Bronx,North Riverdale,5700,"5700 Arlington Ave #2m, Bronx, NY 10471, USA",40.9069228,-73.9062512
Brokered by Douglas Elliman - 140 Franklin,Co-op for sale,285000,1,1.0,2184.207862,5800 Arlington Ave Apt 20D,"Bronx, NY 10471","5800 Arlington Ave Apt 20DBronx, NY 10471",New York,Bronx County,The Bronx,North Riverdale,5800,"5800 Arlington Ave Apt 20n, Bronx, NY 10471, USA",40.9073699,-73.9065578
Brokered by Corcoran Westside Columbus,Co-op for sale,220000,1,1.0,900.0,3000 Valentine Ave Apt 5F,"Bronx, NY 10458","3000 Valentine Ave Apt 5FBronx, NY 10458",New York,Bronx County,The Bronx,West Bronx,3000,"3000 Valentine Ave #5f, Bronx, NY 10458, USA",40.8724137,-73.8852231
"Brokered by Foxworth Realty, Inc.",Co-op for sale,299900,1,1.0,2184.207862,3017 Riverdale Ave Apt 2J,"Bronx, NY 10463","3017 Riverdale Ave Apt 2JBronx, NY 10463",New York,Bronx County,The Bronx,Spuyten Duyvil,3017,"3017 Riverdale Ave #2j, Bronx, NY 10463, USA",40.880985,-73.9102329
Brokered by Keller Williams Realty NYC Grp,Co-op for sale,235000,1,1.0,660.0,3125 Tibbett Ave Apt 8C,"Bronx, NY 10463","3125 Tibbett Ave Apt 8CBronx, NY 10463",New York,Bronx County,The Bronx,Kingsbridge,3125,"3125 Tibbett Ave #8c, Bronx, NY 10463, USA",40.881546,-73.908104
Brokered by Douglas Elliman - 3544 Johnson Ave,Condo for sale,585000,2,2.0,988.0,3625 Oxford Ave Apt 2B,"Bronx, NY 10463","3625 Oxford Ave Apt 2BBronx, NY 10463",New York,Bronx County,The Bronx,Riverdale,3625,"3625 Oxford Ave #2b, Bronx, NY 10463, USA",40.8870567,-73.908722
Brokered by Brown Harris Stevens- 3531 Johnson Avenue,Co-op for sale,600000,2,2.0,2184.207862,3333 Henry Hudson Pkwy Apt 20N,"Bronx, NY 10463","3333 Henry Hudson Pkwy Apt 20NBronx, NY 10463",New York,Bronx County,The Bronx,Riverdale,3333,"3333 Henry Hudson Pkwy #20, Bronx, NY 10463, USA",40.8855625,-73.9143965
